timestamp,pflow_consec_neg,momentum_signflip20,sentiment_mean20,cycle_skew,pflow_mean50,cycle_flow_cross,fflow_mean50,momentum_mean20,sentiment_breadth_cross,fflow_neg_pct,composite_health,volatility,agreement,health_signal_final,market_trend_regime,vnindex_close
2022-12-19 00:00:00+00:00,,,,,,,,,,,0,0.21286379400558483,0.0,0.0,0,1038.4
2022-12-20 00:00:00+00:00,,,,,,,,,,,0,0.2517932456380782,0.0,0.0,0,1023.13
2022-12-21 00:00:00+00:00,,,,,,,,,,,0,0.3280413414505511,0.0,0.0,0,1018.88
2022-12-22 00:00:00+00:00,,,,,,,,,,,0,0.3271126393485588,0.0,0.0,0,1022.61
2022-12-23 00:00:00+00:00,,,,,,,,,,,0,0.28709141609206434,0.0,0.0,0,1020.34
2022-12-26 00:00:00+00:00,,,,,,,,,,,0,0.2630416977064347,0.0,0.0,0,985.21
2022-12-27 00:00:00+00:00,,,,,,,,,,,0,0.4476302832913769,0.0,0.0,1,1004.57
2022-12-28 00:00:00+00:00,,,,,,,,,,,0,0.43000027205783803,0.0,0.0,1,1015.66
2022-12-29 00:00:00+00:00,,,,,,,,,,,0,0.3799538158347117,0.0,0.0,1,1009.29
2022-12-30 00:00:00+00:00,,,,,,,,,,,0,0.3462630787005529,0.0,0.0,1,1007.09
2023-01-03 00:00:00+00:00,,,,,,,,,,,0,0.2936296001677739,0.0,0.0,1,1043.9
2023-01-04 00:00:00+00:00,,,,,,,,,,,0,0.33221126013432506,0.0,0.0,1,1046.35
2023-01-05 00:00:00+00:00,,,,,,,,,,,0,0.2824846406345209,0.0,0.0,1,1055.8199
2023-01-06 00:00:00+00:00,,,,,,,,,,,0,0.253843257216441,0.0,0.0,1,1051.4399
2023-01-09 00:00:00+00:00,,,,,,,,,,,0,0.2600117876442781,0.0,0.0,1,1054.21
2023-01-10 00:00:00+00:00,,,,,,,,,,,0,0.23477588900886617,0.0,0.0,1,1053.35
2023-01-11 00:00:00+00:00,,,,,,,,,,,0,0.20740952038210578,0.0,0.0,1,1055.76
2023-01-12 00:00:00+00:00,,,,,,,,,,,0,0.19101623197954984,0.0,0.0,1,1056.39
2023-01-13 00:00:00+00:00,,,,,,,,,,,0,0.16864674721967246,0.0,0.0,1,1060.17
2023-01-16 00:00:00+00:00,,,,,,,,,,,0,0.1575481932764146,0.0,0.0,1,1066.6801
2023-01-17 00:00:00+00:00,,,,,,,,,,,0,0.14360079519874713,0.0,0.0,1,1088.29
2023-01-18 00:00:00+00:00,,,,,,,,,,,0,0.18540024645497158,0.0,0.0,1,1098.28
2023-01-19 00:00:00+00:00,,,,,,,,,,,0,0.19142386457476002,0.0,0.0,1,1108.08
2023-01-27 00:00:00+00:00,,,,,,,,,,,0,0.17968397003868436,0.0,0.0,1,1117.1
2023-01-30 00:00:00+00:00,,,,,,,,,,,0,0.17852369364277623,0.0,0.0,0,1102.5699
2023-01-31 00:00:00+00:00,,,,,,,,,,,0,0.16989003044263823,0.0,0.0,0,1111.1801
2023-02-01 00:00:00+00:00,,,,,,,,,,,0,0.17242342767241559,0.0,0.0,0,1075.97
2023-02-02 00:00:00+00:00,,,,,,,,,,,0,0.34347148487468837,0.0,0.0,0,1077.59
2023-02-03 00:00:00+00:00,,,,,,,,,,,0,0.3228446961866097,0.0,0.0,0,1077.15
2023-02-06 00:00:00+00:00,,,,,,,,,,,0,0.2767212170843497,0.0,0.0,0,1089.29
2023-02-07 00:00:00+00:00,,,,,,,,,,,0,0.2521601734015208,0.0,0.0,0,1065.84
2023-02-08 00:00:00+00:00,,,,,,,,,,,0,0.3041186943057554,0.0,0.0,0,1072.22
2023-02-09 00:00:00+00:00,,-0.4817661815116633,,,,,,,,,-0.048176618151166334,0.26585078274942614,0.1,0.0,0,1064.03
2023-02-10 00:00:00+00:00,,-0.7218566440358538,,,,,,,,,-0.07218566440358538,0.24163764421074602,0.1,0.0,0,1055.3
2023-02-13 00:00:00+00:00,,-0.9571603801661576,,,,,,,,,-0.09571603801661577,0.2598932577901841,0.1,0.0,0,1043.7
2023-02-14 00:00:00+00:00,3.0,-1.1847770572232876,,,,,,,,,0.18152229427767128,0.3315989477663266,0.0,0.0,0,1038.64
2023-02-15 00:00:00+00:00,3.0,-1.4015638638403412,,,,,,,,,0.1598436136159659,0.2841254560657875,0.0,0.0,0,1048.2
2023-02-16 00:00:00+00:00,3.0,-1.6044667641595025,,,,,,,,3.0,0.43955332358404986,0.27364492194962975,0.1,0.0,0,1058.29
2023-02-17 00:00:00+00:00,3.0,-1.7908463894016715,,,,,,,,3.0,0.42091536105983296,0.26338405694779277,0.1,0.0,0,1059.3101
2023-02-20 00:00:00+00:00,3.0,-1.9587401933708766,,,,,,,,3.0,0.4041259806629124,0.22731256824662346,0.1,0.0,0,1086.6899
2023-02-21 00:00:00+00:00,3.0,-2.1070158099090626,,,,,,,,3.0,0.3892984190090938,0.2701070676268951,0.1,0.0,0,1082.23
2023-02-22 00:00:00+00:00,3.0,-2.2353988543869026,,,,,,,,3.0,0.3764601145613098,0.252669491712401,0.1,0.0,0,1054.28
2023-02-23 00:00:00+00:00,3.0,-2.344389473640666,,,,,,,,3.0,0.3655610526359335,0.3579455663226182,0.1,0.0,0,1053.66
2023-02-24 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.30418794205585736,0.1,0.0,0,1039.5601
2023-02-27 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.32737298846119245,0.1,0.0,0,1021.25
2023-02-28 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.379318951578756,0.1,0.0,1,1024.6801
2023-03-01 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.32437095329896826,0.1,0.0,1,1040.55
2023-03-02 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.3177105287494686,0.1,0.0,1,1037.61
2023-03-03 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.27968879007805464,0.1,0.0,1,1024.77
2023-03-06 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.29658405160713214,0.1,0.0,1,1027.1801
2023-03-07 00:00:00+00:00,3.0,-2.3866758818392126,,,,,,,,3.0,0.3613324118160788,0.2681709358730676,0.1,0.0,1,1037.84
2023-03-08 00:00:00+00:00,3.0,-2.334032933444507,,,,,,,,3.0,0.36659670665554933,0.2408075089720651,0.1,0.0,1,1049.1801
2023-03-09 00:00:00+00:00,3.0,-2.2466625738585755,,,,,,,,3.0,0.37533374261414254,0.2337032626521618,0.1,0.0,1,1055.95
2023-03-10 00:00:00+00:00,3.0,-2.1684405460865355,,,,,,,,3.0,0.38315594539134656,0.2162945331716113,0.1,0.0,1,1053.0
2023-03-13 00:00:00+00:00,3.0,-1.9636698284217495,,,,,,,,3.0,0.4036330171578251,0.21259376296530166,0.1,0.0,1,1052.8
2023-03-14 00:00:00+00:00,3.0,-1.7757373747766207,,,,,,,,3.0,0.422426262522338,0.20536989598214522,0.1,0.0,1,1040.13
2023-03-15 00:00:00+00:00,3.0,-1.6004843848632582,,,,,,,,3.0,0.43995156151367426,0.2625023598803193,0.1,0.0,1,1062.1899
2023-03-16 00:00:00+00:00,2.960947356321146,-1.568542992756017,,,,,,,,3.0,0.4392404363565129,0.28938810848334695,0.1,0.0,1,1047.4
2023-03-17 00:00:00+00:00,2.807887790276531,-1.5384461474439397,,,,,,,,3.0,0.42694416428325915,0.3070213631150674,0.1,0.0,1,1045.14
2023-03-20 00:00:00+00:00,2.6763760223216697,-1.378009379401439,,,,,,,,3.0,0.42983666429202316,0.2680874190282158,0.1,0.0,1,1023.1
2023-03-21 00:00:00+00:00,2.5617889302152625,-1.356266588328909,,,,,,,,3.0,0.4205522341886354,0.3136180722099473,0.1,0.0,1,1032.4301
2023-03-22 00:00:00+00:00,2.4607825511413313,-1.3355247639494465,,,,,,,,3.0,0.4125257787191885,0.28442936709024724,0.1,0.0,1,1040.54
2023-03-23 00:00:00+00:00,2.3708702867456584,-1.3157093360458476,,,,,,,,2.9630653907719484,0.4018226341471759,0.24505687486335848,0.1,0.0,1,1045.1
2023-03-24 00:00:00+00:00,2.2901595228849807,-1.2967532876457144,,,,,,,,2.9250575894848403,0.39184638247241066,0.2220180515601394,0.1,0.0,1,1046.79
2023-03-27 00:00:00+00:00,2.21718083418079,-1.278596199044833,,,,,,,,2.889195428978339,0.3827780064114296,0.20110453375394016,0.1,0.0,1,1052.25
2023-03-28 00:00:00+00:00,2.150773615546957,-1.1308427757298558,,,,,,,,2.8552970588808404,0.38752278986979416,0.18764281286395332,0.1,0.0,1,1054.29
2023-03-29 00:00:00+00:00,2.0900073548070437,-1.1176394758736843,,,,,,,,2.8232011533246504,0.379556903225801,0.1660774075430468,0.1,0.0,1,1056.33
2023-03-30 00:00:00+00:00,2.0341261224686478,-1.104889599982608,,,,,,,,2.792764042981651,0.37220005654676913,0.14743473034482943,0.1,0.0,1,1059.4399
2023-03-31 00:00:00+00:00,1.9825085979300159,-1.0925677486266383,,,,,,,,2.7638573206942194,0.36537981699975974,0.13222308685133483,0.1,0.0,1,1064.64
2023-04-03 00:00:00+00:00,1.9346387415197246,-1.0806504712545622,,,,,,,,2.736365831151502,0.35903541014166646,0.1257973830088983,0.1,0.0,1,1079.28
2023-04-04 00:00:00+00:00,1.8900839161790255,-1.0691160780474616,,,,,,,,2.710185974016778,0.3531153812148342,0.161677247792665,0.1,0.0,1,1078.45
2023-04-05 00:00:00+00:00,1.848478321011428,-1.057944473505805,,,,,,,,2.6852242644505018,0.3475758111956125,0.1580685769791062,0.1,0.0,1,1080.86
2023-04-06 00:00:00+00:00,1.809510276884026,-1.047117008864234,,,,,,,,2.6613961062139473,0.34237893742337394,0.15323320698202875,0.1,0.0,1,1070.91
2023-04-07 00:00:00+00:00,1.772912348424553,-1.0366163508674295,,,,,,,,2.6386247412937918,0.33749207388509156,0.18113697520331717,0.1,0.0,1,1069.71
2023-04-10 00:00:00+00:00,1.7384535837226982,-1.1564390657834964,,,,,,,,2.616840346856372,0.3198854864795574,0.16298291625375305,0.1,0.0,1,1065.35
2023-04-11 00:00:00+00:00,1.7059333552903508,-1.1437619653105275,,,,,,,,2.5959792557643797,0.3158150645744203,0.14827307342917867,0.1,0.0,1,1069.46
2023-04-12 00:00:00+00:00,1.6751764259087782,-1.2606919015722136,,,,,,,,2.5759832811995462,0.2990467805536111,0.14859295204443107,0.1,0.0,1,1069.45
2023-04-13 00:00:00+00:00,1.6460289615079169,-1.2456784398206058,,,,,,,,2.5567991293813734,0.29571496510686845,0.13305608097893076,0.1,0.0,1,1064.3
2023-04-14 00:00:00+00:00,1.6183552834988368,-1.231190393827095,,,,,,,,2.538377887143297,0.2925542776815039,0.14508821480433642,0.1,0.0,1,1052.89
2023-04-17 00:00:00+00:00,1.592035203768485,-1.3450702132837118,,,,,,,,2.520674573368129,0.2767639563852902,0.20727157094521345,0.1,0.0,1,1053.8101
2023-04-18 00:00:00+00:00,1.5669618226951592,-1.328174110412633,,,,,,,,2.5036477451053454,0.2742435457387872,0.18681444616868906,0.1,0.0,1,1055.02
2023-04-19 00:00:00+00:00,1.5430396980221164,-1.3119008127276484,,,,,,,,2.487259150679565,0.27183980359740334,0.17701173743023807,0.1,0.0,1,1048.98
2023-04-20 00:00:00+00:00,1.5201833129651898,-1.296212951949517,,,,,,,,2.4714734233194857,0.26954437843351586,0.1900858542883566,0.1,0.0,1,1049.25
2023-04-21 00:00:00+00:00,1.4983157874310329,-1.2810762254668284,,,,,,,,2.456257809841869,0.2673497371806074,0.16893284530937674,0.1,0.0,1,1042.91
2023-04-24 00:00:00+00:00,1.4773677880279608,-1.2664590803840923,,,,,,,,2.441581929757289,0.2652490637401158,0.16972548640747848,0.1,0.0,1,1041.36
2023-04-25 00:00:00+00:00,1.4572766016191185,-1.377756710266102,,,,,,,,2.427417560855862,0.25069374522088783,0.15584040168537402,0.1,0.0,1,1034.85
2023-04-26 00:00:00+00:00,1.4379853441885755,-1.3608174175993042,,,,,,,,2.4137384479081527,0.2490906374497424,0.16538987841282698,0.1,0.0,1,1040.8
2023-04-27 00:00:00+00:00,1.4194422822679473,-1.3444894789026858,,,,,,,,2.342958800561977,0.24179116039272386,0.16313928586284454,0.1,0.0,1,1039.63
2023-04-28 00:00:00+00:00,1.4016002484742054,-1.3287369638459394,,,,,,,,2.2780698464224223,0.23509331310506884,0.15099534675768012,0.1,0.0,1,1049.12
2023-05-04 00:00:00+00:00,1.3844161361127156,-1.313526830776902,,,,,,,,2.2182973652715594,0.22891866706073735,0.14981261656086917,0.1,0.0,1,1040.61
2023-05-05 00:00:00+00:00,1.3678504605084816,-1.2988286348387823,,,,1.0476036440863183,,,-1.1092657806480728,2.1630024862263015,0.21703621753342467,0.14803283620920418,0.1,0.0,1,1040.3101
2023-05-08 00:00:00+00:00,1.3518669768976725,-1.284614271341714,,,,0.5300257986563074,,,-0.21700934453663107,2.111652710869524,0.2491921870545159,0.13645495219476164,0.1,0.0,1,1053.4399
2023-05-09 00:00:00+00:00,1.3364323464583228,-1.2708577494645301,,,,0.2839261118846623,,,-0.2199119838155328,2.0638001747825783,0.21933888998455006,0.1400272586158713,0.1,0.0,1,1053.77
2023-05-10 00:00:00+00:00,1.3215158434733723,-1.2575349921395536,,,,-0.4988549174515474,,,0.09403747299157456,2.0190651032694493,0.16782285101432953,0.1255402001795821,0.1,0.0,1,1058.26
2023-05-11 00:00:00+00:00,1.3070890977702254,-1.2446236586140027,2.1651909129529443,,,-0.7069247908950227,,0.026040760473181195,0.4180253411344577,1.9771230554950718,0.3941920718316856,0.1352301362296566,0.3,0.0,1,1057.12
2023-05-12 00:00:00+00:00,1.2931258675223076,-1.2321029867125073,2.3076357342319938,,,-1.163632058120546,,0.0380371618882914,0.417175442364376,1.937694972736809,0.3597934133910725,0.1255143298964417,0.3,0.0,1,1066.9
2023-05-15 00:00:00+00:00,1.279601838271516,-1.2199536522667944,2.4289586535164607,,,-1.3632829632770964,,0.0672734836043046,1.4223753764833924,1.9005393302068279,0.4515512066538611,0.12658486148165984,0.3,0.0,1,1065.71
2023-05-16 00:00:00+00:00,1.2664944446687687,-1.2081576435473615,2.5303066110130796,,,-1.1800351400456444,,0.11260988720655969,0.7311648655387064,1.8654458863783616,0.411782891121247,0.14783953097217006,0.3,0.0,1,1065.91
2023-05-17 00:00:00+00:00,1.2537827119589027,-1.1966981488410482,2.6125540821348796,,,-0.9416610283254427,,0.17386420140137807,0.7303986363537697,1.8322306592190742,0.44644711139015136,0.13435742828677902,0.3,0.0,1,1060.4399
2023-05-18 00:00:00+00:00,1.2414471146764403,-1.1855594555784328,2.677272365306137,,-1.1256617686534989,-0.8727172658489766,-1.3029931987476011,0.2519918614302775,0.3697563265898479,1.8007318545199666,0.1854267833694161,0.1563207082851358,0.1,0.0,1,1068.3101
2023-05-19 00:00:00+00:00,1.2294694503865833,-1.174726859634475,2.7267386520198453,,-1.1044628699622405,-1.0342321111599142,-1.2694689456397652,0.3380856572795531,-0.002997143866413845,1.7708065401692563,0.14792123695924292,0.13926355039328495,0.1,0.0,1,1067.0699
2023-05-22 00:00:00+00:00,1.2178327266142341,-1.1641865836117278,2.7642997192542667,,-1.0754031412650407,-1.1769532335339226,-1.2341248084353476,0.43987660237776427,0.3787785294700529,1.7423279100656384,0.18924477209359183,0.12796724043322,0.1,0.0,1,1070.64
2023-05-23 00:00:00+00:00,1.2065210593634468,-1.153925703073382,2.765828166887918,,-1.0406761170325063,-1.0791089527005466,-1.1980960111373546,0.5394534684600453,-0.01397856370567626,1.71518301797749,0.17412003650394348,0.13626663453646934,0.1,0.0,1,1065.85
2023-05-24 00:00:00+00:00,1.1955195818489222,-1.0227546255581415,2.765828166887918,,-0.9714029783826212,-0.38386844940720294,-1.1808287733262093,0.6327473365902102,-0.015423940369056042,1.6892708888415113,0.2709087207125331,0.12905118055655804,0.1,0.0,1,1061.79
2023-05-25 00:00:00+00:00,1.1848143622469078,-1.0150336975650196,2.765828166887918,-0.9925318356370315,-0.897183818048351,0.114465137184083,-1.1731564271042931,0.7194835816004669,-0.4299925985218638,1.6645009353881843,0.1941193806431001,0.13373469249871206,0.0,0.0,1,1064.63
2023-05-26 00:00:00+00:00,1.17439232943074,-1.0074854485321056,2.765828166887918,-0.650627113923422,-0.8365280257674839,-0.25789601184589306,-1.169163533913241,0.8082107161396939,-0.43311824822298833,1.640791623425186,0.2034404453678404,0.11977629149150329,0.2,0.0,1,1063.76
2023-05-29 00:00:00+00:00,1.1642412057908589,-1.0001035303864456,2.765828166887918,-0.5904468552754696,-0.7889337872056703,-0.35913451418543224,-1.163497817081929,0.8986633880737401,-0.002576286200306027,1.61806934090917,0.2542109311326434,0.11406054129846378,0.2,0.0,1,1074.98
2023-05-30 00:00:00+00:00,1.154349446354236,-0.8712878692835639,2.765828166887918,-0.1487256300761182,-0.7523462813817007,-0.8717012809791345,-1.1604108320695459,0.9881129453260836,0.43735372224673286,1.596267435026384,0.31374398220512917,0.13366714270623142,0.0,0.0,1,1078.05
2023-05-31 00:00:00+00:00,1.1447061835168384,-0.7437850927259488,2.765828166887918,-0.03428628921460084,-0.7294580573314593,-1.0829006118933044,-1.1653212542995401,1.052892768377301,-0.4596300216770384,1.5753253885604355,0.2323371180200601,0.12850654499886136,0.2,0.0,1,1075.17
2023-06-01 00:00:00+00:00,1.1353011767876309,-0.6172083993533491,2.757040618255389,0.4929136941084651,-0.7071642216793546,-1.451576752268712,-1.1658060521165772,1.1144314826902106,0.4497930203031356,1.5551881123458817,0.35629126790727206,0.12126138572679793,0.2,0.0,1,1078.39
2023-06-02 00:00:00+00:00,1.126124767015778,-0.6141964096621049,2.730326192385911,0.5143407153577427,-0.6785014763992426,-1.4770688377537902,-1.1672540820223667,1.1913715606186173,2.2122093754929284,1.5358053349542313,0.5373157139987704,0.12324339587122143,0.2,0.0,1,1090.84
2023-06-05 00:00:00+00:00,1.1171678346359535,-0.611228170719901,2.69888050896159,0.4636535455616444,-0.6397123623316161,-1.5403581867538017,-1.1694511650493389,1.2628756247058661,2.129948479791357,1.5171310742059159,0.5228907183007669,0.12363798483826856,0.2,0.0,1,1097.8199
2023-06-06 00:00:00+00:00,1.1084217615214598,-0.6083026322110154,2.663503457927906,0.721270074243748,-0.5913176039025513,-1.6734884884665833,-1.171747126812321,1.3355719823713557,2.450244281779683,1.4991231778514875,0.573327888430317,0.11245053649735175,0.2,0.0,1,1108.3101
2023-06-07 00:00:00+00:00,1.0998783960824494,-0.6054187788132751,2.623348987093777,1.08882476661257,-0.5475003254604546,-1.6734884884665833,-1.1744429338907088,1.3931672396673382,2.333680202547983,1.4817429229717602,0.6019791988344857,0.12383396198105577,0.2,0.0,1,1109.54
2023-06-08 00:00:00+00:00,1.091530021287987,-0.6025756287124021,2.579136254830145,0.7943450964279444,-0.49391259138197674,-1.6734884884665833,-1.177678783994069,1.421894119005739,1.4552521403311092,1.4649546654269725,0.4859456804754866,0.12579592066158754,0.2,0.0,1,1101.3199
2023-06-09 00:00:00+00:00,1.0833693253268162,-0.7239521736275798,2.5320812186002843,0.44869264705792006,-0.4399539224141938,-1.4526160006801647,-1.1799219911477499,1.4249291331595513,1.4166103881390815,1.4487255321293622,0.4557964156543327,0.1681144865654744,0.2,0.0,1,1107.53
2023-06-12 00:00:00+00:00,1.0753893746533234,-0.7202108743303801,2.4819890136986653,0.34133139836923704,-0.3899015370851428,-1.3272629042571267,-1.179821060580914,1.4189896719904858,2.1364448190116585,1.4330251500910152,0.5269973051560821,0.16690373984075743,0.2,0.0,1,1116.02
2023-06-13 00:00:00+00:00,1.067583589192875,-0.7165271015489089,2.42786628204977,0.33121417249474977,-0.34703126232822545,-1.1344627830550864,-1.1740751410051484,1.4102995236863594,2.0393749854622865,1.4178254071635363,0.5322067672112208,0.16118437580836106,0.2,0.0,1,1122.46
2023-06-14 00:00:00+00:00,1.059945719505019,-0.7128993942914321,2.3698986358440615,0.1922908020996006,-0.3042125286254401,-1.2792781074874524,-1.1801674641815663,1.4022907553968154,2.297845622914151,1.40310024018,0.5248814281353756,0.1448046085981617,0.2,0.0,1,1117.42
2023-06-15 00:00:00+00:00,1.0524698257244323,-0.7093263430252528,2.3083444075317616,-0.08763954198749893,-0.255213175620565,-1.0833923721932819,-1.1815522992878897,1.3817467401205352,2.513842735544761,1.3888254468658878,0.5328105423672891,0.16631590174980085,0.0,0.0,1,1116.97
2023-06-16 00:00:00+00:00,1.0451502581183525,-0.7058065873687042,2.243852965899377,-0.270803821553867,-0.18246240568272382,-0.974673744433356,-1.1759715658231886,1.3489785698267651,1.392350610774935,1.3749785184304728,0.40955927981880624,0.14840706575528065,0.0,0.0,1,1115.22
2023-06-19 00:00:00+00:00,1.0379816391158732,-0.5768437793790592,2.176905844352653,-0.9169566609478034,-0.11180177780846726,-0.49556444390147397,-1.1708768157013905,1.2978372356450605,0.6697442731982676,1.3615384902040935,0.3271964004777753,0.14685096248985444,0.0,0.0,1,1105.4
2023-06-20 00:00:00+00:00,1.0309588466792063,-0.5743396843270467,2.108793269695738,-1.2451222782035123,-0.04277953375001225,-0.12765004042766445,-1.1625679931876178,1.2506701023821503,0.9953063812525726,1.3484858080665891,0.3581754878180403,0.1497741500603982,0.0,0.0,1,1111.72
2023-06-21 00:00:00+00:00,1.0240769989000766,-0.6979383887513737,2.038215278058058,-0.8714821447174715,0.029431401750186315,-0.44901117402024604,-1.151443373369109,1.2203450220111558,1.630142951393892,1.33580220873108,0.4108138779986249,0.16365163906525432,0.2,0.0,1,1118.46
2023-06-22 00:00:00+00:00,1.0173314397159787,-0.6946002736249205,1.9641483343542956,-0.6425479196822422,0.09630601726719618,-0.6269181256467509,-1.1380179484036512,1.203097680715256,1.5663454712885054,1.3234706122160316,0.4068615288199699,0.1636429958323023,0.2,0.0,1,1125.3
2023-06-23 00:00:00+00:00,1.0107177256513407,-0.6913096903631577,1.8861789904510815,-1.188654070194086,0.1453568127650068,-0.2160479096794519,-1.121085048962533,1.1995220467189158,1.8144886346669848,1.3114750250657776,0.4150642516119879,0.16039433316201468,0.2,0.0,1,1129.38
2023-06-26 00:00:00+00:00,1.0042316134978044,-0.5613254103107251,1.8051406140318882,-1.3739589786824564,0.18977152541039613,-0.029252505290020613,-1.1143893324317193,1.192540314158779,2.3235507937495274,1.2998004530724159,0.473610908720589,0.14407817366021497,0.2,0.0,1,1132.03
2023-06-27 00:00:00+00:00,0.9978690488560081,-0.6860248851780599,1.7225104741774748,-1.477710463386238,0.23978525750944796,0.09647456786721707,-1.105697543263224,1.183335988578356,2.7439138616534917,1.2884328224160273,0.5002889129230502,0.1292680831295138,0.4,0.0,1,1134.33
2023-06-28 00:00:00+00:00,0.9916261554685731,-0.8099026117811637,1.6385620987605727,-1.3932922124217173,0.28414041882502544,0.08163819340809593,-1.0931481098037854,1.1798673013875831,1.773149291312273,1.2773589082801617,0.3929999433435619,0.1201849743741271,0.4,0.0,1,1138.35
2023-06-29 00:00:00+00:00,0.9854992252805281,-0.8057233376592646,1.5536545910927033,-1.9313924814853576,0.32245872175457513,0.5633131319069643,-1.0808982412032442,1.1537665431131938,0.600261931851131,1.266566270119354,0.26275063547705835,0.10952939071761311,0.4,0.0,1,1125.39
2023-06-30 00:00:00+00:00,0.9794847091692639,-0.8016082269450705,1.4691775391323865,-2.0929116303789033,0.34203837503798284,0.7723674209481639,-1.0686824956553014,1.0886124086808413,0.30550223421856915,1.2560431928583138,0.2250023527066246,0.17548984786947744,0.4,0.0,1,1120.1801
