timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_binary,prob_lr,prob_xgb,prob_lgb
2020-06-03,1.823985012787833,0.9071543254441944,-0.184039805730817,0.0434767822528488,1,0.7789517361661906,0.8205676674842834,0.7681717337438132
2020-06-04,1.8431213495656509,0.9017999318346166,-0.2185923577141721,0.0270507196838325,1,0.7792664496734232,0.8205676674842834,0.7681717337438132
2020-06-05,1.886844373608771,1.0509120293615133,-0.3201989997481884,0.1099703103369591,1,0.7747579163508647,0.8145062327384949,0.7612717012872325
2020-06-08,2.046957271333556,1.3488046386209394,-0.0561720101452172,0.1617072234160303,1,0.7974878903830317,0.8065440058708191,0.7768669318186807
2020-06-09,2.155894514442516,1.5837796941599822,0.0608372292147889,0.1200159564672617,1,0.815652817571852,0.8857952952384949,0.8142200384660125
2020-06-10,2.155894514442516,1.4674854328353726,-0.3088494688637287,0.0113528963651788,0,0.8008006600070413,0.8857952952384949,0.7903947185906423
2020-06-11,2.155894514442516,1.745541307572281,0.3778550803424155,0.1285220686440324,0,0.8239072785710116,0.9256970286369324,0.9214654520174764
2020-06-12,1.3967842311282628,0.9407558053904216,-0.3299583537932758,0.1719836007919306,0,0.7231095143184869,0.848142683506012,0.7882988516460948
2020-06-15,1.2924433109764768,0.8393611062847166,-0.2108919860702586,-1.0086411171011087,0,0.6907765151942796,0.848142683506012,0.7604520692147063
2020-06-16,0.7598133009242322,0.2404697131209931,-0.6962109512408449,-0.7715738976383913,0,0.6062292855752194,0.45376458764076233,0.43713480974567687
2020-06-17,1.0832811258963,0.7394064919553708,-0.3892807954784089,-1.1754004819126824,0,0.6445208654919697,0.6194546818733215,0.5925157475641485
2020-06-18,1.0502926423452137,0.7349121159418952,-0.5438681562160417,-1.048099342807341,0,0.6314458882481686,0.46051305532455444,0.4383838412806522
2020-06-19,1.0474573547746715,0.8276626171101048,-0.5751775172019595,-0.7376495764731748,0,0.6315502503659861,0.46051305532455444,0.48942770663701946
2020-06-22,1.2876395694919582,1.1151935414247316,-0.4370074466185724,-0.4769265242116384,0,0.6727727258584958,0.7389365434646606,0.6378834818234206
2020-06-23,1.3406981155673234,1.250454457766704,-0.5867068235751531,-0.4323968191508823,0,0.6648780362807838,0.6394686698913574,0.5058370747059434
