timestamp,market_trend,market_breadth,market_cycle,market_volatility
2016-01-06,0.0,0.0,0.0,0.0
2016-01-07,0.0,0.0,0.0,0.0
2016-01-08,0.0,0.0,0.0,0.0
2016-01-11,0.0,0.0,0.0,0.0
2016-01-12,0.0,0.0,0.0,0.0
2016-01-13,0.0,0.0,0.0,0.0
2016-01-14,0.0,0.0,0.0,0.0
2016-01-15,0.0,0.0,0.0,0.0
2016-01-18,0.0,0.0,0.0,0.0
2016-01-19,0.0,0.0,0.0,0.0
2016-01-20,0.0,0.0,0.0,0.0
2016-01-21,0.0,0.0,0.0,0.0
2016-01-22,0.0,0.0,0.0,0.0
2016-01-25,0.0,0.0,0.0,0.0
2016-01-26,0.0,0.0,0.0,0.0
2016-01-27,0.0,0.0,0.0,0.0
2016-01-28,0.0,0.0,0.0,0.0
2016-01-29,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0
2016-02-02,0.0,0.0,0.0,0.0
2016-02-03,0.0,0.0,0.0,0.0
2016-02-04,0.0,0.0,0.0,0.0
2016-02-05,0.0,0.0,0.0,0.0
2016-02-15,0.0,0.0,0.0,0.0
2016-02-16,0.0,0.0,0.0,0.0
2016-02-17,0.0,0.0,0.0,0.0
2016-02-18,0.0,0.0,0.0,0.0
2016-02-19,0.0,0.0,0.0,0.0
2016-02-22,0.0,0.0,0.0,0.0
2016-02-23,0.0,0.0,0.0,0.0
2016-02-24,0.0,0.0,0.0,0.0
2016-02-25,0.0,0.0,0.0,0.0
2016-02-26,0.0,0.0,0.0,0.0
2016-02-29,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0
2016-03-02,0.0,0.0,0.0,0.0
2016-03-03,0.0,0.0,0.0,0.0
2016-03-04,0.0,0.0,0.0,0.0
2016-03-07,0.0,0.0,0.0,0.0
2016-03-08,0.0,0.0,0.0,0.0
2016-03-09,0.0,0.0,0.0,0.0
2016-03-10,0.0,0.0,0.0,0.0
2016-03-11,0.0,0.0,0.0,0.0
2016-03-14,0.0,0.0,0.0,0.0
2016-03-15,0.0,0.0,0.0,0.0
2016-03-16,0.0,0.0,0.0,0.0
2016-03-17,0.0,0.0,0.0,0.0
2016-03-18,0.0,0.0,0.0,0.0
2016-03-21,0.0,0.0,0.0,0.0
2016-03-22,0.0,0.0,0.0,0.0
2016-03-23,0.0,0.0,0.0,0.0
2016-03-24,0.0,0.0,0.0,0.0
2016-03-25,0.0,0.0,0.0,0.0
2016-03-28,0.0,0.0,0.0,0.0
2016-03-29,0.0,0.0,0.0,0.0
2016-03-30,0.0,0.0,0.0,0.0
2016-03-31,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0
2016-04-04,0.0,0.0,0.0,0.0
2016-04-05,0.0,0.0,0.0,0.0
2016-04-06,0.0,0.0,0.0,0.0
2016-04-07,0.0,0.0,0.0,0.0
2016-04-08,-0.5981058981018005,-0.5984377004593364,-1.791267083143392,-1.0759528414468456
2016-04-11,-0.3296283989784394,-0.7986339581547347,-0.63478124268278,-0.7238081964214857
2016-04-12,0.0084034881453057,-0.4508025743837007,-0.4274085633787582,-0.4685983451609961
2016-04-13,-0.1705715701990109,-0.52202334001935,-0.2247966739829901,-0.3220064286944562
2016-04-14,-0.2299962570423618,-0.2423755793892069,-0.7068643239906581,-0.1772576404954431
2016-04-15,0.0667975390791417,-0.0371992770076282,0.912932796753758,0.1005192399960369
2016-04-19,-0.10354221090181,-0.1208177118059009,1.5967704991779816,0.1914479833142449
2016-04-20,-1.1076069210875203,-0.7098857705402782,0.1033889718514494,0.2754923790976717
2016-04-21,-1.1323731619811372,-0.705630692476101,0.0760460970040793,-1.1589170900439865
2016-04-22,-0.7796991492926014,-0.5537802444819797,0.0767464532222595,-0.7488371041233078
2016-04-25,-0.1606705879020877,-0.1043586479258323,1.4058852612782522,-0.5068173369992479
2016-04-26,-0.1097541574185909,0.112288100298269,1.707354864163683,-0.5457314210033446
2016-04-27,0.2341283915917847,-0.2071961143487772,1.902706278554655,-0.1263057736979261
2016-04-28,0.076002089896588,-0.0601295323563556,1.132126266430116,-0.0137001626955819
2016-04-29,-0.2344925373345877,-0.1483410484778858,1.2695312330964394,0.1611454601357773
2016-05-04,0.1582194419344822,0.2355747577824551,1.0347251571908205,0.0698144144259892
2016-05-05,0.2024599506147878,0.0600882190059159,0.7375078836168473,0.1206661674736478
2016-05-06,0.1977011395683049,0.1267783611512788,1.6551129081130072,0.4308606607370892
2016-05-09,0.0514096050067455,0.112187925363107,1.28088968856357,0.7229465928942638
2016-05-10,-0.418224445594846,-0.1455641752332228,1.0526458274131054,0.7912386113882017
2016-05-11,-0.6173044152701694,-0.1538545045997151,0.3580047744238248,0.3436253558717017
2016-05-12,-0.151607375729946,0.2514485767496306,0.9093248626224738,0.3477429970863477
2016-05-13,-0.1453883776476452,0.2340491671723902,0.5521848501202399,0.3064880433012581
2016-05-16,-0.4047038347277807,0.3005936817897613,0.3718192118044982,0.6182908402743778
2016-05-17,-0.4315941036814551,-0.0548361374984122,0.786722553628666,0.5141065358516215
2016-05-18,0.2101244025069549,0.4437716050520535,0.0997846443127696,0.7254267607451739
2016-05-19,0.1282736576060745,0.5055590063441298,0.0480084633272118,0.4631585050665931
2016-05-20,0.0414507071641039,0.3110842784465722,0.3299737556270753,0.6537035407410204
2016-05-23,-0.1102559009009751,0.2067105968762324,0.5835053469980006,0.7974663921387437
2016-05-24,-0.3245665854620534,0.3635810659479975,1.279137951455004,0.8228618616216236
