feature,daily_std,sign_flip_pct,autocorr_1,noise_flag
f4_fib_retracement,0.4349212485590247,12.39113222486144,0.9111930549225487,⚠ NOISY
f2_sar_dist,0.6418146386318805,16.666666666666664,0.8010128983074851,⚠ NOISY
f3_atr_stop_dist,0.4233902370598319,11.520190023752969,0.9194292748523044,⚠ NOISY
f1_dist_long_ma,0.22692911888861306,6.690419635787808,0.9847467862484061,OK
f3_mae,0.39861031313154854,10.965954077593032,0.929097190467162,⚠ NOISY
