timestamp,vnindex_close,vn100_ew_close,composite_health,health_signal,volatility,agreement,market_cycle,w_market_cycle,contrib_market_cycle,market_trend,w_market_trend,contrib_market_trend,market_breadth,w_market_breadth,contrib_market_breadth,market_volatility,w_market_volatility,contrib_market_volatility
2019-03-04,993.99,138.51431496097612,2.8056473310502756,1.0,0.12370537893662317,1.0,0.8846285440368284,0.44006378971204013,0.3892929895762911,1.9373110034761838,0.5418702136927687,1.0497711274429917,2.140136963443757,0.4985542312350394,1.0669743385473938,0.5829317161548364,0.5139690759320735,0.29960887548359905
2019-03-05,992.45,138.88012618986374,2.908810318078836,1.0,0.11382718514561646,1.0,1.0059016881042355,0.4403558545627415,0.4429546974712449,1.9258382327847474,0.5425992451542134,1.0449583713981283,2.3258810574537874,0.4986484829610893,1.1597970608472654,0.509108981113503,0.5128571642777342,0.26110018836219767
2019-03-06,994.49,139.4879224417269,3.057507699270541,1.0,0.10746825358995347,1.0,0.9084750932740915,0.44166383726251945,0.40124059575286053,1.9595772831041778,0.5427859499587628,1.0636310171273127,2.5008693533958692,0.4987142090579057,1.247219081535977,0.675342905536695,0.5114690655999229,0.34541700485439036
2019-03-07,994.03,139.4666609949421,2.8304024857394205,1.0,0.10154901719299589,1.0,0.7369723833063649,0.4431132468070433,0.3265622255740082,1.8731942456756956,0.5427255172567202,1.0166303159066539,2.19072764960255,0.49849998582235605,1.0920777022675145,0.774029310323265,0.5104874411360748,0.39513224199124436
2019-03-08,985.25,138.41630966440098,2.3458450738672334,1.0,0.11928645797924442,1.0,0.3204375372800197,0.4447087159647167,0.1425013657506936,1.6179767641457732,0.5423642640215237,0.8775327768898488,1.7618751760073543,0.49865234166976397,0.8785631822458948,0.878103270154731,0.5093338838175452,0.4472477489807963
2019-03-11,984.6,138.75941269619616,2.2743275156127414,1.0,0.1099477298116526,1.0,0.16707542494235353,0.4465549531438179,0.07460835855661614,1.6242358055538628,0.5414687641528192,0.8794729543260088,2.0137792834583372,0.498289019274363,1.0034441041894844,0.6223681846314469,0.5090268210420099,0.3168020985406321
2019-03-12,1001.32,140.28383946648424,2.740366997038456,1.0,0.11188922298567319,1.0,0.448872703850405,0.44738161325505194,0.20081739439475135,1.8329882756799216,0.5412885977738241,0.9921756534786444,2.3188478178394236,0.49826141791065975,1.1553924016357104,0.7708292036758837,0.5085193265383461,0.39198154752935
2019-03-13,1005.41,140.95775698742398,2.684136340682814,1.0,0.10632062767293145,1.0,0.33894819392065384,0.44839828148287986,0.15198378766574708,1.8763689357395958,0.5410031589423656,1.015121521576446,2.3483826087306534,0.498471255869028,1.170601228234953,0.6823227002980237,0.5077213509888425,0.3464298032056677
2019-03-14,1008.44,141.56128185058026,2.8295614920440353,1.0,0.10104096086031251,1.0,0.5082178958962943,0.44911055695931484,0.22824602228267582,1.9004831095305044,0.5408608308525853,1.0278968736419734,2.3762515583349826,0.49872924348273023,1.1851061420130646,0.7659180523456962,0.5069895570643331,0.38831245410632126
2019-03-15,1004.12,141.15801580111847,2.652315052874086,1.0,0.10385814048538775,1.0,0.23179330615309818,0.4500417189885785,0.10431665795118615,1.757123775976883,0.5406279628415628,0.9499502474668567,2.3413489734246418,0.49892835064910845,1.1681653816047397,0.8492086408946338,0.5062157226737894,0.4298827658513036
2019-03-18,1011.86,141.58613729572912,2.558897252790948,1.0,0.09755698564999496,1.0,0.22316728721402693,0.4503260205276358,0.1004980363630407,1.764026366516725,0.5405152838906823,0.9534832122884364,2.1805363392408537,0.49903043851800505,1.0881540055758085,0.823668744853003,0.505982533837727,0.4167619985636627
2019-03-19,1006.59,140.78244042869693,2.3666796359561384,1.0,0.1098330582283265,1.0,0.08200444007354751,0.45018864927651014,0.036917468111386874,1.5684688290270064,0.5404511091803746,0.8476807183624889,2.0282578673094602,0.49954566707860554,1.0132074293325342,0.9272427232835683,0.5056648150220513,0.4688740201497286
2019-03-20,1002.3,140.743444491338,2.223817812795339,1.0,0.10388445321720624,1.0,0.11862607804422394,0.45001039374144,0.053382968088684,1.5102261654239462,0.5403016960067966,0.8159777585323991,1.9429597934971528,0.4999519496255786,0.9713865368030131,0.7576829079908602,0.5055816164403482,0.3830705493712427
2019-03-21,981.78,138.52560498964866,1.805763697321366,1.0,0.1528431973701876,0.5,-0.13516775395252023,0.44973952554135715,-0.060790281531097355,1.1006648359619868,0.5402556166737917,0.594640359703801,1.6757337002819346,0.5004596458997547,0.8386370942653826,0.8573459453042478,0.5053695386983164,0.43327652488327967
2019-03-22,988.71,138.44220958652053,1.466407632401384,1.0,0.14052800844267438,0.5,-0.02159706772465484,0.4493207751792605,-0.009704011211640901,1.062796181070557,0.540204531016005,0.5741273125608214,1.664051476140242,0.5008691046672502,0.8334719729745791,0.13556307965186998,0.5053909829546956,0.06851235807762426
2019-03-25,970.07,135.67402578021884,0.7379827380872725,1.0,0.19535220452473628,0.5,-0.5005231892902404,0.44933808264720615,-0.22490413019614125,0.5877396495830128,0.5404669900493962,0.31765387934281786,0.9671778864459096,0.5009613631828178,0.48451875243421944,0.31824387104036755,0.5050033987488507,0.16071423650637656
2019-03-26,969.79,136.29904435188485,0.4842933819673526,1.0,0.1747624329766582,0.0,-0.6737610128196698,0.44887292851916266,-0.3024330789464023,0.6939492678821855,0.5405460183447054,0.3751115136869387,1.3443298081137953,0.5012303367624652,0.6738188824406979,-0.5191482903782214,0.5050655854473777,-0.26220393521388163
2019-03-27,975.91,137.32330518278215,0.7188077582750932,1.0,0.16121355980583768,0.0,-0.7941046983714121,0.44909375736941204,-0.35662746273632107,0.8570003475280711,0.5410090473511676,0.4636449415957813,1.4628670485803428,0.5011025879107649,0.7330464638129924,-0.2403492474043034,0.5044999545739721,-0.12125618439735945
2019-03-28,982.98,137.6531359733906,0.7847455446547691,1.0,0.14463038850658355,0.0,-0.9387628526025295,0.4485513354486132,-0.4210833312044142,0.8969829804131584,0.5413928949751147,0.4856202125092864,1.5173244731534694,0.5007630477086178,0.7598200275392042,-0.0784526812479843,0.5049077171001718,-0.039611364189307205
2019-03-29,980.76,137.4285612777386,0.832810157579378,1.0,0.13655707637609726,0.5,-0.8417988951695734,0.4481180491412282,-0.3772252786726305,0.8429165157073901,0.5418040802347144,0.45669560750749266,1.32218161574769,0.5005628078438565,0.6618349420581907,0.18117988324959589,0.505049926322487,0.0915048866863252
2019-04-01,988.53,137.79238911932111,0.8416620353338511,1.0,0.12454529542026486,0.5,-0.8823926466518185,0.4470821076456133,-0.3945019642360859,0.887356773994688,0.5421980461512177,0.4811231090989675,1.1894669048935973,0.5005173208318203,0.5953487884554609,0.3158529485621037,0.5055900308751103,0.15969210201550865
2019-04-02,985.81,137.88548772424855,0.8470654251621315,1.0,0.11367108444753345,0.5,-0.9451281973340765,0.44550652272682634,-0.42106077672537817,0.8840553540400322,0.542512298658756,0.4796109022618383,1.0584334067875831,0.5006604563326481,0.5299157524399908,0.5105605955221592,0.5065011860564883,0.2585995471856806
2019-04-03,984.46,138.0694805820622,0.9897829375275173,1.0,0.10397521017936293,0.5,-0.9891163851248637,0.4435678318865824,-0.4387402104333296,0.897508808379502,0.5428014565013629,0.4871690884111963,1.1791953504949437,0.5009250709908035,0.5906885146587051,0.6907896215301298,0.5076300134825502,0.35066554489094554
2019-04-04,986.91,138.58650637532634,1.2120557684923623,1.0,0.0984538598648781,0.5,-0.9110482902510988,0.44136687641317307,-0.40210653812968933,0.9660228756629018,0.5431361016308811,0.5246818987738019,1.3006233455729355,0.5017633114031299,0.6526050767628935,0.8593782316350016,0.5083621099573157,0.4368753310853562
2019-04-05,989.26,138.92988787849242,1.3927853999885196,1.0,0.0923496088610282,0.5,-0.7227370053504123,0.43926660749674273,-0.3174742324526308,1.0022721132342147,0.5435709849165399,0.5448060397451039,1.361869751024825,0.5025033680132319,0.6843441366853161,0.9452329518132508,0.5089850656262169,0.48110945601073024
2019-04-08,997.56,139.75782682456565,1.8145973530079802,1.0,0.09113366888319864,0.5,-0.309086761886165,0.4381180828998045,-0.13541649956727497,1.1161840422715774,0.5438069436584375,0.6069886325880267,1.6075625195407146,0.5028879004494824,0.80842374029311,1.0495902714818721,0.5093430210050798,0.5346014796941185
2019-04-09,988.48,138.69707552949723,1.5447079822272805,1.0,0.11120071401832642,0.5,-0.611703938018694,0.43697392834228665,-0.26729867277847535,0.9208252210319542,0.5439502382226168,0.5008830983417253,1.5383704989222153,0.5033806934170413,0.7743860084797846,1.0530749629272171,0.509685983505186,0.536737548184246
2019-04-10,981.91,137.70666829648542,1.0702975544019764,1.0,0.12570919892538837,0.5,-0.9381112395479605,0.4352358077312743,-0.40829960308644353,0.7481266821750154,0.5444072214394892,0.40728556832764395,1.3487891281794488,0.5038658818578478,0.6796088235104156,0.7677351539723271,0.5102055879865041,0.39170276565036033
2019-04-11,985.95,138.0431685077969,1.02587308399972,1.0,0.11528695830556723,0.5,-0.7184734050905275,0.43359891619448965,-0.31152928976181726,0.7997159210166355,0.5448425253582148,0.4357192419758743,1.2238984974958411,0.5042607713410252,0.6171640003903747,0.5570677260320384,0.5107442382668654,0.28451913139528834
2019-04-12,982.9,137.84420156586037,1.1173968349733354,1.0,0.11169711211292223,0.5,-0.7187798043949629,0.43255657799059255,-0.31091293251783264,0.7567917444149664,0.5450984112127889,0.4125259774995532,1.2852534634987756,0.5045152388702496,0.6484299581459004,0.7187463028713427,0.5111036124682113,0.3673538318457144
2019-04-16,977.17,137.0927271008058,1.170236179441114,1.0,0.12066370193942759,0.5,-0.41055000242500245,0.43141997769226054,-0.17711947288775207,0.620202773278558,0.5453006248739345,0.3381969598173448,1.21529002725832,0.5048900543858823,0.6135878479570736,0.7733873260070535,0.5114783126803398,0.39557084455444763
2019-04-17,972.1,135.82700313803932,0.9483361240679242,1.0,0.14017480130231996,0.5,-0.48420594336636735,0.4304569877161025,-0.20842983181572022,0.4063675661424404,0.5455393089737526,0.22168948122269264,1.2104189118678303,0.5049549414664571,0.611207010792113,0.6325935625285463,0.5119708499313473,0.32386946386883875
2019-04-18,962.3,134.29874239860996,0.4336921776905019,1.0,0.1622795777008483,0.5,-0.6971728901674059,0.42999688673291253,-0.29978217228657134,0.15745521669441695,0.5458911805611556,0.08595341412682785,0.9489184122515829,0.5047555787939363,0.47897186240427075,0.3290823750913878,0.5121789746386987,0.16854907344597464
2019-04-19,966.21,134.7535145183406,0.2690794674878968,1.0,0.1459216995882588,0.0,-0.695894907272604,0.42966656956306315,-0.29900277758422567,0.2459331518113269,0.5462510822998154,0.13434125035034214,0.8827365230079152,0.5044881322510258,0.4453300997620278,-0.022620128839819537,0.5123359430140154,-0.01158910504024747
2019-04-22,965.86,133.9625776452126,0.230988548971534,1.0,0.14936835698657616,0.5,-0.8142490461752793,0.42910394256517637,-0.34939747594374665,0.12627313192016087,0.5467600875200432,0.06904110866009712,0.8181038648081851,0.5042415794571409,0.4125219849508705,0.19282251824334495,0.512507212355753,0.09882293130431305
2019-04-23,968.0,134.54296461977023,0.31417243980014564,1.0,0.13660388523190373,0.5,-0.8336489413353115,0.42826841637253626,-0.35702551191631526,0.23674298996197052,0.547236569573152,0.1295544216972799,0.9442521213426722,0.5040368238805897,0.47593784018406965,0.12810653804704272,0.5128988015504972,0.06570568983511138
2019-04-24,976.92,135.56060810142333,0.6256030737877728,1.0,0.13018820699407274,0.5,-0.45178399015978166,0.4272034606822184,-0.19300368407708005,0.4107705239831745,0.5477368249270732,0.22499414258017417,0.875430748402517,0.5037458735117493,0.4409946270530703,0.2971890590652093,0.5135383809607906,0.15261798823160838
2019-04-25,974.13,134.85519881862288,0.5448329851595307,1.0,0.13477895030663425,0.5,-0.559201038324316,0.42545674086591284,-0.2379158512542979,0.29321565869008565,0.5481991746375309,0.1607405820847049,0.8713071204805596,0.5035537616971408,0.4387499781114897,0.3560609876679007,0.5146822667035896,0.183258276217634
2019-04-26,979.64,135.7211578677695,0.48038751071450186,1.0,0.12728165804571695,0.5,-0.7332422210099893,0.42368103450850286,-0.3106608227428245,0.4375417341097694,0.5491982965722565,0.2402971750523565,0.8008606359981587,0.5035798178907316,0.40329725323180826,0.28628697254748126,0.5150562872668127,0.14745390517316165
2019-05-02,978.5,135.3054123764407,0.5283805489668558,1.0,0.12602459018190448,0.5,-0.698629545553219,0.42104180296876687,-0.29415224346697755,0.36049858625738596,0.5501886603713817,0.19834223423872818,0.8605039156007177,0.5036796514147733,0.433418312250817,0.3696671142429454,0.516064963839095,0.1907722459442882
2019-05-03,974.14,135.14234567431402,0.5381267721777089,1.0,0.11968239510176862,0.5,-0.7294419996783207,0.418453882352682,-0.3052378367164971,0.3260369150644047,0.5515781672670288,0.17983484407262026,0.9189845516312862,0.5041346031589174,0.4632919122458142,0.3878756715318582,0.5162423613343973,0.20023785257577154
2019-05-06,957.97,132.6329160521074,0.1105048340954139,1.0,0.17620072323885794,0.0,-0.8959814862476022,0.4158263388270737,-0.3725727010831805,-0.11402814056974914,0.5530618908709741,-0.0630646190360067,0.5845778915870157,0.5043814767175991,0.29485026021511956,0.48649363467685425,0.5165368590411223,0.25129189399948154
2019-05-07,957.56,132.69488373810356,-0.16802330549400307,1.0,0.15586860956077525,0.5,-0.5489335517419486,0.41288932286045377,-0.226648802474117,-0.09563195523884047,0.5546148751858694,-0.053038904918570155,0.6459154426800758,0.505079540325805,0.3262386748781916,-0.41540234499337025,0.5165456468064282,-0.21457427297950749
2019-05-08,951.22,132.32080380521597,-0.1509982775577478,1.0,0.14842202619013256,0.5,-0.7822678799109157,0.41031704308524364,-0.3209778433856094,-0.1561571047201625,0.5563361823874162,-0.08687584749268717,0.6405443753813118,0.5055384903559985,0.32381983653629437,-0.12970179361602727,0.5162952750984221,-0.06696442321574557
2019-05-09,947.01,132.2756353315718,-0.06459468328547296,1.0,0.13559249068372745,0.5,-0.6149049028914508,0.4068179889502645,-0.2501543759899577,-0.15456622065677397,0.5582822553857053,-0.08629157827470836,0.5693457758229468,0.5060322745121725,0.28810733792358323,-0.031474739047263,0.5164798005149382,-0.01625606694439013
2019-05-10,952.55,133.0860171202852,0.15559419084762377,1.0,0.12758064944343228,0.5,-0.64144296851223,0.403351309331911,-0.25872686121115573,0.009279987910757943,0.559913676379083,0.005195992147865925,0.6324478388352098,0.5066512185573746,0.3204304682198371,0.1716140844150944,0.5168258304286084,0.08869459169107646
2019-05-13,958.54,133.5714891350763,0.39171136507548987,1.0,0.11798214134647521,0.5,-0.49952428876495436,0.4002955150604982,-0.19995733245639644,0.10761705679504022,0.56128625645603,0.06040397493930409,0.7621814421932446,0.5069748230895692,0.3864068018180729,0.2799753991108498,0.5173951755566788,0.14485792077450935
2019-05-14,965.34,134.1228497942186,0.8197837276480392,1.0,0.11065421281670798,1.0,0.13083573938798052,0.39765951349619105,0.05202807647293877,0.2153361639670419,0.5625298207765159,0.12113301372308252,0.8244663799323277,0.5072432327277108,0.4182049918321869,0.4411190371682231,0.5178140736934976,0.228417645619831
2019-05-15,975.64,135.74724284904167,1.1834379378798334,1.0,0.11493636943933079,1.0,0.20435465284970825,0.3952115354620929,0.08076331613155616,0.5184377910387675,0.5634897744983476,0.29213439396385654,1.0191377594806394,0.5075310745430325,0.5172440821765876,0.565813191186649,0.518362155878196,0.29329614560783324
2019-05-16,975.69,135.81308208572534,1.2309879845270078,1.0,0.10587114533456031,1.0,0.5077592833441459,0.392571765187594,0.19933195815279905,0.5175872743474842,0.5642920389722618,0.2920703783876373,1.0111943703318718,0.5074947985197227,0.5131758832358511,0.4357976810068611,0.5195295308309724,0.22640976475072033
2019-05-17,976.48,135.9362451415221,1.3438432849451662,1.0,0.09716882106526363,1.0,0.47714806479774463,0.3908292186885766,0.18648340536366886,0.5281354278574569,0.5652006603534442,0.2985024925810834,1.0706252123469242,0.5077291475871636,0.5435876264502298,0.6067236251988957,0.5196266429329048,0.31526976055018413
2019-05-20,987.13,136.84634261522086,1.6512261662453056,1.0,0.09660648459947717,1.0,0.7357443607544115,0.39168326515737284,0.2881787535414119,0.6878138982050973,0.5653197649675348,0.3888347912747095,1.1306672125080288,0.5073290768440649,0.5736203531395504,0.7714904330797965,0.5192446349470157,0.40059226828963396
2019-05-21,986.29,136.6870458638478,1.6527311449735322,1.0,0.09520283213264316,1.0,1.0010938348875296,0.39293731550547406,0.3933671240497862,0.6362263496865755,0.5652128654993708,0.35960331821255404,0.987292600955776,0.5069383252946901,0.5004964577043598,0.7695993039790476,0.5187949663448528,0.39926424500683216
2019-05-22,983.78,136.36969375637943,1.6686628603425997,1.0,0.09746037270856384,1.0,1.0255973027435221,0.3942065685965674,0.40429719347641874,0.5558963132518682,0.5650430423648721,0.31410534407925156,1.0477592559757043,0.5065239952983223,0.5307152044476112,0.8092739503519615,0.518421627381993,0.4195451183393181
2019-05-23,982.71,136.68799971237752,1.8550295262695655,1.0,0.09132120694931262,1.0,1.1324635752920609,0.3963391642668462,0.44883966699390004,0.6004735482509964,0.5647376745239047,0.33911003525238537,1.3075250500171454,0.5058364249093459,0.6613937967800865,0.7834811877924823,0.51779932123992,0.40568602724319364
2019-05-24,970.03,135.93779418176442,1.6832117519013146,1.0,0.10439667980931906,1.0,0.8836305610171492,0.39906448143945394,0.35262557161636243,0.4361340477434323,0.5642264852994708,0.24607838087770842,1.2278675774204186,0.5051110367961082,0.6202094650791534,0.8981131911073473,0.5169708439040119,0.4642983343280905
2019-05-27,975.14,136.19017831142614,1.5607834661064148,1.0,0.09656223341639161,1.0,0.9863892043032773,0.4005558113973084,0.3951039280832446,0.47045249249615934,0.5637739581257467,0.2652288638046829,1.082273792573077,0.504491768868055,0.5459982200147301,0.6857062662149188,0.5169158744316655,0.3544524542037572
2019-05-28,972.0,136.15071746559136,1.5400957820267274,1.0,0.09266126246333946,1.0,0.8080884342236899,0.3998293965061972,0.3230975109792958,0.4460678482057345,0.5639772403323404,0.2515721140320555,1.0723639096285682,0.5039856506213161,0.5404560226969721,0.8208025278930476,0.5177495437413888,0.42497013431840397
2019-05-29,971.54,136.02443948605497,1.4265865983001196,1.0,0.091208349339908,1.0,0.5987855377018733,0.40131829989180806,0.24030359399031792,0.40399835430021636,0.5641343404777596,0.2279093451572528,0.9947111235693282,0.5033570925480633,0.5006948990850744,0.8851946344514902,0.5170374313792295,0.4576787600674745
2019-05-30,969.34,135.7609326446535,1.3711600126345627,1.0,0.09297164327163993,1.0,0.45947622916941594,0.40335088996284674,0.18533014595225683,0.3329535097676926,0.564128128373409,0.18782844030060597,1.053848047685016,0.5024187537916001,0.5294730228036165,0.9073417691360035,0.516374776865204,0.4685284035780833
2019-05-31,959.88,134.34273724332346,0.9706338580601543,1.0,0.12385193020958997,0.5,-0.11282061230836997,0.4032665637929648,-0.04549678065061463,0.011637363475442713,0.5646529560759439,0.006571071687338947,1.1119578342979357,0.5018391043352408,0.5580239236226302,0.8743393345335885,0.5164306643503224,0.4515356434007998
2019-06-03,946.47,132.4041309916369,0.015221906182550399,1.0,0.16184106414950852,0.0,-0.5623867625100559,0.39870069355950133,-0.22422399226144185,-0.4248925391486602,0.5663759852802661,-0.24064893049855646,0.6125569911960805,0.5023887259526699,0.30774172638039976,0.333015081385594,0.5175534448621065,0.17235310256214895
2019-06-04,951.16,132.2317730426916,-0.4199227036359535,1.0,0.14903249445358618,0.5,-0.6883154305480592,0.39576476143635214,-0.27241099216381265,-0.46812163795763134,0.5685633460566819,-0.2661568048387255,0.6730810922739159,0.5028340762479092,0.33844810927348823,-0.42517089099389166,0.5169756927457703,-0.21980301590690351
2019-06-05,951.41,132.5304528895219,-0.27700275133314134,1.0,0.1338591004574697,0.5,-0.7472192701094154,0.39361359373908206,-0.2941156622188608,-0.3929365833491692,0.5710855559525583,-0.22440040715605905,0.7356977601509114,0.5024529778844149,0.36965353041071947,-0.2482337132181991,0.5162079344811025,-0.1281402123689409
2019-06-06,948.21,132.37180121191867,-0.2746109528683867,1.0,0.12607152603443977,0.0,-0.9378142893490755,0.39314462064667544,-0.3686966430231738,-0.42088345285029494,0.5732173850224811,-0.2412577122420788,0.6550228609385557,0.5009640567816491,0.32814290970050086,0.013963935127128124,0.5156492515047835,0.007200492696364971
2019-06-07,958.28,133.73573332352336,0.35022836801915214,1.0,0.12510303536409112,0.0,-0.5563187451200301,0.39312575973584296,-0.2187032293306026,-0.082412698238827,0.5749046956986082,-0.04737944720269407,1.0802628161167824,0.4994166412405858,0.5395012272821401,0.149062472181849,0.515286082043537,0.0768098172703087
2019-06-10,962.9,134.21907871821054,0.21637612567925038,1.0,0.11590204101600309,0.5,-0.8830233226171974,0.39353396198933577,-0.34749966667853316,0.03932546436781546,0.5759448435005963,0.022649298420909753,0.9984451335563486,0.49797272857578645,0.4971984474902704,0.08545644553672536,0.5152103644151931,0.044028046446603374
2019-06-11,962.07,134.6798519397299,0.48478271635774006,1.0,0.10807767331978298,0.5,-0.6765372655688697,0.39709557928496625,-0.2686499573789374,0.15366567856257077,0.5757388384068906,0.08847129927862112,1.0619238736008492,0.4951674654993078,0.5258301530441397,0.26994199066077823,0.515411555917417,0.13913122141391657
2019-06-12,954.17,134.07869221649548,0.35175396315819224,1.0,0.11463982581543532,0.5,-0.9116574924505856,0.4002011508177618,-0.3648463776303594,0.01298875588029584,0.5753534016605709,0.007473124879066955,0.9821709394441142,0.4926524482515947,0.4838689179187116,0.43667415658536174,0.5158498495816966,0.22525829799077307
2019-06-13,950.08,133.64203212874634,0.02762821041462099,1.0,0.11629120451127055,0.0,-1.0321843261820898,0.4035684000028149,-0.4165569770252896,-0.08258090482774454,0.5746625762698305,-0.04745615551900536,0.6874668767658345,0.4901197414879353,0.33694108792198907,0.29956932872590813,0.5164088583263152,0.15470025503692686
2019-06-14,953.61,133.7672027131835,0.3558703769582636,1.0,0.10578106123705258,0.0,-0.2201369648542146,0.4072771084300441,-0.08965674650439077,-0.04169366796698487,0.573875337878797,-0.023926967791959818,0.682398266329285,0.487986009624314,0.33300080696057766,0.26424290746151174,0.5163933655018219,0.13645328429403653
2019-06-17,946.95,132.89326341614034,0.1257847151578947,1.0,0.11949627259590401,0.0,-0.4341382153871102,0.4127733545136786,-0.1792006874879194,-0.24367439840181837,0.5723872876712673,-0.13947612797614461,0.385482114017857,0.48572291834941084,0.18723749739225382,0.49867583621298467,0.5158141111931567,0.2572240332297049
2019-06-18,944.01,132.55922909449342,-0.21443288996797072,1.0,0.11806810102800623,0.0,-0.5227095590235373,0.41797079721141683,-0.21847733109509604,-0.3071399219246769,0.5710786655702335,-0.17540105675609016,0.16305645922972378,0.48417918488147815,0.07894854351950764,0.19531834982805507,0.5145289956226772,0.10049695436370788
2019-06-19,949.69,133.1414380239337,0.08870050886144323,1.0,0.1110513789272257,0.0,-0.1990073224944301,0.4251455384493005,-0.08460707527724808,-0.150805119466976,0.5689728497521382,-0.085804018580337,0.30458468944479977,0.48131495509061134,0.1466011661214116,0.2190324357944063,0.5136702068328549,0.1125104365976167
2019-06-20,959.18,133.889793825097,0.48481054527013817,1.0,0.10677747028995599,1.0,0.07603043634789665,0.43142291823954537,0.032801272724235574,0.03820538099679906,0.5671582130319146,0.021668495614348023,0.5174020607852049,0.47910550664329343,0.2478901764707797,0.35599609546357996,0.512507307764673,0.18245060046077488
2019-06-21,959.2,133.81334222617977,0.40301183622394143,1.0,0.10199869803399511,0.5,-0.1550205642555238,0.43706423053664706,-0.06775394363369736,0.016449093750200202,0.5654502359324071,0.009301143941924987,0.5086652332271416,0.47760962249057487,0.24294341001569533,0.42762717466823474,0.5110087451050167,0.21852122590001843
2019-06-24,962.85,133.9425476268263,0.6307296006193889,1.0,0.09376191199747283,1.0,0.14066382255935314,0.44335722925530285,0.06236432262637437,0.03881772282150338,0.5638018053434468,0.021885502206085122,0.5722355007996233,0.4758338973588634,0.27228904855258573,0.5386196455001462,0.5090618760846317,0.2741907272343437
2019-06-25,960.13,134.13552551912912,0.6930061561429315,1.0,0.08710189695224133,0.5,-0.0631180973947301,0.4487966055564526,-0.02832718785993644,0.07965479083920197,0.5629979921320116,0.04484548730616607,0.6378771573204686,0.4734878772404063,0.30202710115981335,0.7380430748591401,0.50736978408524,0.37446075553688857
2019-06-26,959.13,133.72255097334354,0.8639281817118913,1.0,0.09306469176247352,0.5,0.037368740973741106,0.4542518725938881,0.01697482056379785,-0.034547792841346736,0.562129201285122,-0.019420323196070097,0.8555962892480409,0.4705054920223313,0.40256275304513034,0.9161670297860273,0.5062514980563722,0.4638109312990332
2019-06-27,943.11,132.54420159008694,0.3316331896868557,1.0,0.11761819141925887,0.0,-0.20308684660239185,0.4585555652139418,-0.09312660373127689,-0.3360367904259001,0.5616889722030709,-0.18874815943674259,0.4633422761495782,0.468204436342493,0.21693890923826098,0.7852977093602262,0.504991978061027,0.39656904361661416
2019-06-28,949.94,133.27358387526542,0.16449693024144102,1.0,0.11206056656933602,0.0,-0.2883643483598982,0.4635651688889751,-0.13367566784901547,-0.14011604367447422,0.5607124249678875,-0.07856480662562088,0.6088989013085891,0.4656989704914475,0.2835635914727834,0.18493516700247012,0.503818796357155,0.09317381324329393
2019-07-01,965.61,134.03258149022702,0.8170724094406432,1.0,0.10770720379567088,1.0,0.48606357059443533,0.46782509612942885,0.22739273663835513,0.0555868981936513,0.559948779745217,0.03112581581335665,0.9084612044185915,0.463192157701372,0.42079210546263457,0.27385799624616414,0.5030408219392146,0.13776175152629677
2019-07-02,961.98,133.5691793260608,0.5326380312793364,1.0,0.11122531649050427,0.5,0.12383940882945883,0.4696209852837859,0.05815758519145203,-0.0715828102559898,0.5602267309882292,-0.04010260378466385,0.7420596777583627,0.4620799878104351,0.3428909268531996,0.34196175424958625,0.5020798989527829,0.17169212301934866
2019-07-03,960.39,133.45428192380092,0.4298023423863108,1.0,0.10650941991859339,0.5,0.21526360755298787,0.4710982957422298,0.10141031865353677,-0.10849923587054117,0.5604355465258001,-0.06080682855273843,0.5736679092949276,0.46096827842613675,0.26444270853600393,0.24877370986326264,0.5014844366717055,0.12475614374950857
2019-07-04,973.04,134.61486585773923,0.9363440330834626,1.0,0.1069793138007076,1.0,0.4363053758015731,0.47026940063157585,0.20518106757054022,0.1921590967494478,0.561454571535941,0.10788860333219466,0.9621818231118329,0.4597466880738468,0.44235990650052104,0.3602127054844504,0.5022434048707267,0.18091445568020667
2019-07-05,975.34,134.92552614015216,0.8899506947391604,1.0,0.0992738091183766,1.0,0.35940904207318225,0.4701705995441957,0.16898356479315316,0.25542474007988086,0.5626897609672865,0.14372488594067945,0.9521413396543347,0.45847016106513144,0.43652839334809285,0.2802392317808165,0.5021204553090248,0.14071385065723493
2019-07-08,966.35,134.5226597072346,0.6743642656642664,1.0,0.10285143974831928,0.5,-0.06159994504726876,0.46909789833598964,-0.02889640475928623,0.11652993417480212,0.5637742916222689,0.06569658109218869,0.8613653190663237,0.45675021714805986,0.39342879652735124,0.48490256097343265,0.5034728880662452,0.24413529280401272
2019-07-09,969.05,134.97532608259644,0.6878480708468161,1.0,0.09712333662555425,0.5,-0.06256630805804407,0.4688582740593199,-0.02933473121035826,0.22354928208334304,0.5653683555634,0.12638768999883832,0.8524293107387557,0.45422125931711116,0.3871915150025747,0.40381836438000424,0.5041959826873172,0.2036035970557614
2019-07-10,973.65,135.02333461317218,0.9615360909049853,1.0,0.09132867452216928,1.0,0.3824008812324795,0.4707252301292714,0.18000574281979512,0.2093668286755815,0.5676005847837158,0.1188367343905721,0.843658720453698,0.45087783569760875,0.3803870179455773,0.5613039438330124,0.5029478214979846,0.28230659574904066
2019-07-11,978.63,135.28085171873064,1.1404785742133012,1.0,0.0856155305243742,1.0,0.5074799987981631,0.4708687283893183,0.23895646171710383,0.26237895459050947,0.569916149222891,0.14953400343735093,0.8350254212623969,0.4481685221337429,0.3742321089912745,0.7515792057022812,0.5026163539404924,0.37775600006757193
