date,price_for_regime,market_return,regime_label,bull_probability,bear_probability,expected_return
2021-07-01,224.35075279578552,0.007675865198011635,Bull Market,0.9999775892549894,2.241074501057781e-05,0.002343843169318966
2021-07-02,224.0573261913612,-0.0013087482588155595,Bull Market,0.9999529125335836,4.708746641642851e-05,0.0023436790484202483
2021-07-05,221.86147645731435,-0.00984873241634354,Bull Market,0.5492284874682672,0.45077151253173275,-0.0006540164922170736
2021-07-06,213.4316965145452,-0.03873634835976909,Bear Market,5.723325208041096e-44,1.0,-0.004306846683161388
2021-07-07,215.66297837441007,0.010400045033732343,Bear Market,0.9486094005431503,0.05139059945684963,0.0020022016214712285
2021-07-08,214.65568093793345,-0.004681643495991679,Bear Market,0.8861905823506393,0.11380941764936062,0.001587064117173726
2021-07-09,210.730267794575,-0.018456296368700477,Bear Market,4.512682332931647e-11,0.9999999999548732,-0.004306846682861258
2021-07-12,202.56452200391516,-0.03952050102748945,Bear Market,1.499796992370234e-47,1.0,-0.004306846683161388
2021-07-13,204.9748880494092,0.011829011339481568,Bear Market,0.09654705230680369,0.9034529476931963,-0.003664727791734897
2021-07-14,203.1842321147576,-0.008774359482031308,Bear Market,0.0025320417579469887,0.997467958242053,-0.004290006481334285
2021-07-15,206.23561928165856,0.014906183255909849,Bear Market,0.00975560650261944,0.9902443934973806,-0.004241963715913991
2021-07-16,207.1708701561733,0.004524614363623135,Bear Market,0.9835817923327614,0.016418207667238564,0.0022347973653072677
2021-07-19,199.31841827845304,-0.038640274659564856,Bear Market,2.0228059584792847e-45,1.0,-0.004306846683161388
2021-07-20,203.38087364958432,0.020176808212197455,Bear Market,6.561660805363014e-07,0.9999993438339195,-0.004306842319106493
2021-07-21,203.5772997082659,0.0009653378985590529,Bear Market,0.9560965930129718,0.0439034069870282,0.0020519977324217824
2021-07-22,208.10230482386436,0.02198402499369345,Bear Market,1.353820867730379e-07,0.9999998646179132,-0.004306845782756939
2021-07-23,205.4567385468207,-0.012794315143507136,Bear Market,2.343766639895113e-05,0.999976562333601,-0.004306690803017912
2021-07-26,207.376377931846,0.009299899372806444,Bull Market,0.986307017846499,0.013692982153501048,0.0022529224011727596
2021-07-27,208.55290834825468,0.005657372987217598,Bull Market,0.998993506393144,0.0010064936068559754,0.0023372981927378897
2021-07-28,208.1645019925479,-0.0018641240252658072,Bull Market,0.9967403896427977,0.0032596103572023007,0.0023223130762022822
2021-07-29,210.2178369348758,0.009815669722982413,Bull Market,0.9931310109706271,0.006868989029372937,0.0022983076801147075
2021-07-30,212.8802747422149,0.01258560545358736,Bull Market,0.9731162661330207,0.026883733866979353,0.0021651928365204382
2021-08-02,213.58431156511267,0.003301739394498833,Bull Market,0.9999414345409148,5.8565459085244076e-05,0.002343602710140081
2021-08-03,214.98818814307435,0.006551431089296277,Bull Market,0.9999339869808015,6.601301919849534e-05,0.002343553177617549
2021-08-04,216.01307482513485,0.004755849701001992,Bull Market,0.9999723605268229,2.763947317706571e-05,0.0023438083938902648
2021-08-05,218.3180525225032,0.010614018621238168,Bull Market,0.9996597663976943,0.00034023360230574977,0.002341729380695489
2021-08-06,218.1467323144194,-0.0007850356905482903,Bull Market,0.9999637767335063,3.622326649361903e-05,0.0023437513044637414
2021-08-09,222.31866028104812,0.018943838951546672,Bull Market,0.060877309115361065,0.9391226908846388,-0.0039019615074031132
2021-08-10,223.9066664426468,0.0071175380259070895,Bull Market,0.9999881129367558,1.1887063244151908e-05,0.002343913160631058
2021-08-11,222.95338245232173,-0.00426659505051107,Bull Market,0.999825925429281,0.00017407457071901407,0.002342834477646807
2021-08-12,223.3052537310377,0.0015769839420795284,Bull Market,0.9999931946550018,6.805344998178119e-06,0.002343946958320461
2021-08-13,224.6545145709933,0.0060240450849329405,Bull Market,0.9999948239481765,5.17605182346984e-06,0.0023439577944868915
2021-08-16,228.1639444983572,0.015500694041048396,Bull Market,0.9841985520622124,0.01580144793778765,0.00223889933490954
2021-08-17,227.12314538172657,-0.0045720643208066155,Bull Market,0.9998247118269952,0.0001752881730049542,0.002342826406173511
2021-08-18,227.79853264983268,0.002969248540704893,Bull Market,0.9999959501981524,4.049801847717925e-06,0.002343965284994045
2021-08-19,229.3517073346812,0.006795055652146821,Bull Market,0.9999936414385763,6.3585614238112195e-06,0.0023439499298060387
2021-08-20,222.64013439033135,-0.029699944408651306,Bull Market,1.5159970260564194e-24,1.0,-0.004306846683161388
2021-08-23,217.61644775966187,-0.022822621583112095,Bull Market,1.189373727207371e-15,0.9999999999999988,-0.00430684668316138
2021-08-24,216.8806348149543,-0.0033869670367252013,Bull Market,0.9632068509912103,0.03679314900878959,0.0020992869127919337
2021-08-25,219.0432679214379,0.009922148500262691,Bull Market,0.9866605460961391,0.013339453903860966,0.0022552736606086814
2021-08-26,219.3563043894072,0.001428087712406891,Bull Market,0.9990879002260917,0.0009120997739083591,0.0023379259909142363
2021-08-27,223.5529658583517,0.018951001251724834,Bull Market,0.002258024361467297,0.9977419756385326,-0.004291828926894817
2021-08-30,227.62482237672955,0.01805038803090129,Bull Market,0.023983149151471532,0.9760168508485285,-0.004147338621774683
2021-08-31,228.53700324713168,0.0039993793212223395,Bull Market,0.9999318221072562,6.817789274388596e-05,0.002343538779392354
2021-09-01,229.8245195355074,0.005617922145113929,Bull Market,0.9999549054352042,4.509456479590633e-05,0.002343692302887875
2021-09-06,233.0318760358639,0.013859192048418862,Bull Market,0.9923490904136829,0.007650909586316986,0.0022931072524557355
2021-09-07,229.51515376445232,-0.015206194433860763,Bull Market,5.6097205746878914e-05,0.999943902794253,-0.004306473589683072
2021-09-08,228.47259708392696,-0.004552778887289682,Bull Market,0.9986956224620818,0.0013043775379182184,0.002335317014700681
2021-09-09,231.00000576574243,0.011001457573519096,Bull Market,0.9992983170061001,0.0007016829938998635,0.0023393254390205046
2021-09-10,231.1554304561241,0.0006726078892928291,Bull Market,0.9999771254230835,2.2874576916574312e-05,0.0023438400844476813
2021-09-13,229.42714423243856,-0.0075048185945873905,Bull Market,0.9791660435389116,0.020833956461088446,0.0022054289314444252
2021-09-14,227.9784894232399,-0.006334244907629563,Bull Market,0.9843987261614716,0.015601273838528388,0.0022402306605962138
2021-09-15,230.38790087405368,0.010513134006582128,Bull Market,0.9990664834970866,0.0009335165029134463,0.0023377835516998
2021-09-16,230.91349750669843,0.002278756847171504,Bull Market,0.999975998076431,2.4001923568956358e-05,0.0023438325866467083
2021-09-17,232.91876166047496,0.008646559644891623,Bull Market,0.9999188207984775,8.117920152246276e-05,0.0023434523097821433
2021-09-20,232.00156129851663,-0.003945628988787405,Bull Market,0.999504443072068,0.0004955569279319951,0.0023406963502789115
2021-09-21,231.66008389795408,-0.0014729597146525377,Bull Market,0.999920510626813,7.948937318704273e-05,0.0023434635485581755
2021-09-22,234.77666684795207,0.013363566769134375,Bull Market,0.9956538288587432,0.0043461711412568094,0.0023150865354695065
2021-09-23,234.00689899509797,-0.0032841106250089632,Bull Market,0.9998332953086922,0.00016670469130780573,0.0023428834935275036
2021-09-24,232.41128558475845,-0.006842012973450764,Bull Market,0.9890710503882794,0.010928949611720565,0.0022713055363300584
2021-09-27,225.72899409985865,-0.029173446258486647,Bull Market,1.92290710027505e-24,1.0,-0.004306846683161388
2021-09-28,229.17640824550145,0.015156910100603481,Bull Market,0.44318708330882045,0.5568129166911796,-0.0013592807883013793
2021-09-29,230.12883203537115,0.0041472427111767995,Bull Market,0.9997261747641866,0.00027382523581337057,0.0023421710520428233
2021-09-30,231.0031817608593,0.00379219289550193,Bull Market,0.999814909491339,0.0001850905086609312,0.0023427612124181925
2021-10-01,230.1451617479877,-0.003721236409391759,Bull Market,0.9959571104765512,0.004042889523448809,0.002317103612651708
2021-10-04,231.98951631906627,0.007981934491325329,Bull Market,0.999627513745362,0.000372486254638045,0.002341514873500641
2021-10-05,233.8951753461888,0.00818086401835695,Bull Market,0.9998543150550522,0.00014568494494776647,0.0023430232924743204
2021-10-06,235.73118652436068,0.007819069291581252,Bull Market,0.9999123657544771,8.763424552303045e-05,0.0023434093783243856
2021-10-07,237.30495000854572,0.006653907256131273,Bull Market,0.9999644137933681,3.5586206631874616e-05,0.002343755541446253
2021-10-08,237.65984118880783,0.0014943897016565736,Bull Market,0.9999847991789631,1.5200821036933174e-05,0.002343891121361816
2021-10-11,240.1459383476516,0.010406402353840419,Bull Market,0.9999639427373114,3.605726268861082e-05,0.002343752408528306
2021-10-12,240.8140703305168,0.0027783283457738636,Bull Market,0.9999978652882527,2.1347117472618666e-06,0.002343978021949787
2021-10-13,240.9931480577692,0.0007433584581720182,Bull Market,0.9999969592121292,3.04078787076796e-06,0.0023439719957834555
2021-10-14,242.20016603475975,0.004996014855339235,Bull Market,0.9999987809124802,1.2190875198501058e-06,0.002343984111619019
2021-10-15,242.5026748592499,0.001248224017872591,Bull Market,0.9999990716077638,9.283922362668151e-07,0.00234398604498652
2021-10-18,242.20676002619533,-0.0012209990089751138,Bull Market,0.9999979635183628,2.0364816371867535e-06,0.0023439786752624246
2021-10-19,242.39798528187023,0.0007892009620275596,Bull Market,0.999998483662653,1.5163373469935984e-06,0.0023439821346583046
2021-10-20,242.6146459428968,0.0008934228161896359,Bull Market,0.9999985401838517,1.4598161482384359e-06,0.002343982510571692
2021-10-21,243.1461821729833,0.0021884697631677085,Bull Market,0.999999065344944,9.346550560883974e-07,0.002343986003333514
2021-10-22,245.2755225991473,0.008719325516828663,Bull Market,0.9999964696259264,3.530374073614885e-06,0.0023439687396244915
2021-10-25,245.19916252562663,-0.0003113721317470313,Bull Market,0.9999987235413061,1.276458693733672e-06,0.002343983730052583
2021-10-26,247.19489508815352,0.008106285850794115,Bull Market,0.9999970596050944,2.9403949055170987e-06,0.002343972663480895
2021-10-27,251.5875868441112,0.017614112309167873,Bull Market,0.89936797589302,0.10063202410698006,0.0016747048387820412
2021-10-28,254.2955805885724,0.010706106803954205,Bull Market,0.9999886142383282,1.1385761671813135e-05,0.0023439164947070576
2021-10-29,255.0628150135485,0.0030125546642698984,Bull Market,0.9999996187226422,3.812773577956694e-07,0.002343989683759438
2021-11-01,256.2936070574236,0.004813841647510281,Bull Market,0.999999533448981,4.665510191221071e-07,0.0023439891166180536
2021-11-02,260.2677223868125,0.015387112867022129,Bull Market,0.9992831678233892,0.0007168321766106968,0.002339224684246787
2021-11-03,255.57799084136212,-0.018183191747844555,Bull Market,1.606635244029007e-06,0.9999983933647559,-0.004306835997689205
2021-11-04,257.98018229851147,0.009355158198404587,Bull Market,0.999992324834291,7.675165708977422e-06,0.0023439411732830394
2021-11-05,261.29273066707503,0.012758583091269465,Bull Market,0.9998807360651333,0.00011926393486671675,0.002343199014356017
2021-11-08,265.255657004735,0.015052752068312096,Bull Market,0.9988692399112046,0.001130760088795547,0.0023364717163855
2021-11-09,265.899493212885,0.002424287981446369,Bull Market,0.9999996227249509,3.772750490746031e-07,0.0023439897103781485
2021-11-10,268.5108261671806,0.00977284174072673,Bull Market,0.9999965800969313,3.4199030688049373e-06,0.002343969474349348
2021-11-11,269.602123689069,0.004056022135450157,Bull Market,0.9999997249278402,2.7507215986136833e-07,0.0023439903901131
2021-11-12,272.3402642167787,0.010104999676357484,Bull Market,0.9999969375091835,3.06249081642709e-06,0.0023439718514406604
2021-11-15,273.7673139301057,0.00522627049549265,Bull Market,0.9999997445306755,2.554693244287743e-07,0.0023439905204884004
2021-11-16,271.8598381373092,-0.006991893846899401,Bull Market,0.9997730473303168,0.0002269526696831612,0.0023424827939291133
2021-11-17,273.70478760429853,0.006763475536984593,Bull Market,0.9999992160565477,7.839434523110351e-07,0.0023439870056921113
2021-11-18,275.2902906387129,0.005776035178769783,Bull Market,0.9999993345177278,6.654822722389811e-07,0.0023439877935583363
2021-11-19,271.03532670225127,-0.01557697401394388,Bull Market,0.00040492718518102575,0.999595072814819,-0.004304153577685411
2021-11-22,265.08897026466605,-0.022183662731847895,Bull Market,9.092509935617947e-13,0.9999999999990908,-0.004306846683155342
2021-11-23,269.14559355203585,0.015186966667694228,Bull Market,0.9377699960198497,0.062230003980150356,0.001930110488185177
2021-11-24,272.9283422673252,0.013956805038410203,Bull Market,0.994166017032854,0.005833982967145851,0.0023051913386979337
2021-11-25,276.74796197661175,0.013897929237027835,Bull Market,0.996394485621531,0.0036055143784689526,0.0023200125242810294
2021-11-26,274.2378845128672,-0.009111286049656355,Bull Market,0.9261106121681293,0.07388938783187074,0.0018525658044822337
2021-11-29,274.47506846142306,0.0008645101670824812,Bull Market,0.9999775286488293,2.2471351170692716e-05,0.0023438427662371584
2021-11-30,275.582763161899,0.00402756268211624,Bull Market,0.9999916222238154,8.37777618453642e-06,0.002343936500333955
2021-12-01,276.8917722847908,0.004738721835817138,Bull Market,0.9999943299546269,5.6700453730779364e-06,0.002343954509015374
2021-12-02,276.4814577237888,-0.0014829580252423448,Bull Market,0.9999787172255509,2.128277444917963e-05,0.002343850671269457
2021-12-03,268.2323136190564,-0.030290311157685188,Bear Market,6.675093409687974e-26,1.0,-0.004306846683161388
2021-12-06,260.92640092465706,-0.02761506812061872,Bear Market,4.1793130882992886e-23,1.0,-0.004306846683161388
2021-12-07,267.69457684854274,0.02560831324215803,Bear Market,1.3312865049012387e-10,0.9999999998668714,-0.004306846682275971
2021-12-08,269.2895809065976,0.005940617523934459,Bull Market,0.9991984234969565,0.0008015765030434129,0.002338661063383762
2021-12-09,273.2075532225799,0.014444465014003585,Bull Market,0.8003407331777838,0.19965926682221624,0.0010160906005009566
2021-12-10,274.2381384144219,0.003765072682205506,Bull Market,0.999927787585868,7.221241413195218e-05,0.002343511946440552
2021-12-13,278.5067478813648,0.01544544122608501,Bull Market,0.9229144152415587,0.0770855847584412,0.0018313084136221962
2021-12-14,278.9361977100653,0.001540785176517118,Bull Market,0.9999846655915078,1.53344084922159e-05,0.0023438902328931713
2021-12-15,278.5820077606127,-0.0012705952689177897,Bull Market,0.9999658706444339,3.412935556617636e-05,0.0023437652307279973
2021-12-16,280.7687467106026,0.00781888671113955,Bull Market,0.9999844066823534,1.5593317646494023e-05,0.0023438885109300952
2021-12-17,281.1931446310832,0.0015104155911742267,Bull Market,0.9999967816814229,3.218318577114613e-06,0.0023439708150553274
2021-12-20,280.09165851240374,-0.003924879228916828,Bull Market,0.9999679334687088,3.206653129123527e-05,0.0023437789502399344
2021-12-21,282.71629194073887,0.00932699139450666,Bull Market,0.9999788198407586,2.1180159241359e-05,0.002343851353746673
2021-12-22,283.3274401655764,0.0021593683584792875,Bull Market,0.9999973885386619,2.6114613381987593e-06,0.0023439748511650607
2021-12-23,280.5338322768507,-0.009908929317161991,Bull Market,0.8386695280084872,0.1613304719915128,0.0012710092402559512
2021-12-24,283.1348440833855,0.009228933155131293,Bull Market,0.9999795227108407,2.0477289159376016e-05,0.002343856028422358
2021-12-27,285.7052457596423,0.009037405122668572,Bull Market,0.9999915178492929,8.482150707127863e-06,0.0023439358061558197
2021-12-28,288.25871989719525,0.008897739707772797,Bull Market,0.9999915778854485,8.422114551596768e-06,0.002343936205446619
2021-12-29,287.0996838234672,-0.004028924003000628,Bull Market,0.9999721543552171,2.7845644782930676e-05,0.0023438070226761277
2021-12-30,287.0707658457595,-0.00010072959257588497,Bull Market,0.9999973223553947,2.677644605256226e-06,0.002343974410990813
2021-12-31,288.5635286493158,0.00518650874032788,Bull Market,0.9999992157919921,7.842080078911489e-07,0.0023439870039325948
2022-01-04,293.5554761729328,0.017151372330808108,Bull Market,0.9787186720009216,0.021281327999078437,0.0022024535354155847
2022-01-05,294.7643419960936,0.0041095590770600775,Bull Market,0.9999995675787662,4.324212338871644e-07,0.0023439893436097573
2022-01-06,296.0612155583785,0.004390045855448281,Bull Market,0.9999994863594803,5.136405196701217e-07,0.0023439888034333715
2022-01-07,296.55479929838475,0.0016657796676638045,Bull Market,0.9999996665401075,3.3345989249880463e-07,0.0023439900017856964
2022-01-10,289.4238910554503,-0.024339657387768866,Bear Market,3.0768128256263432e-15,0.9999999999999969,-0.004306846683161368
2022-01-11,286.6125249410712,-0.009761148283414574,Bear Market,0.6062672577001602,0.3937327422998398,-0.00027466082019463067
2022-01-12,287.1008264098992,0.0017022493396356166,Bear Market,0.9999637544503757,3.6245549624249057e-05,0.0023437511562622295
2022-01-13,281.3443103037702,-0.020254242762815743,Bear Market,6.821037893739995e-11,0.9999999999317896,-0.004306846682707732
2022-01-14,281.712702495999,0.0013085433141593417,Bear Market,0.9999064803122067,9.351968779315358e-05,0.002343370235195975
2022-01-17,269.8490490878392,-0.04302504094441285,Bear Market,1.5476741043404473e-54,1.0,-0.004306846683161388
2022-01-18,265.5418598990383,-0.016090232546429058,Bear Market,2.3674051449900763e-09,0.9999999976325948,-0.0043068466674161575
2022-01-19,268.16644326950126,0.00983535205311151,Bear Market,0.8493585881186682,0.15064141188133187,0.0013421004570704168
2022-01-20,273.8380161994333,0.02092890510680519,Bear Market,2.7001536074837235e-06,0.9999972998463925,-0.004306828724874732
2022-01-21,274.1815775132849,0.0012538287418996687,Bear Market,0.9974914010513506,0.0025085989486494107,0.002327307932094684
2022-01-24,264.09397070221587,-0.037485589118360044,Bear Market,1.595825859447551e-42,1.0,-0.004306846683161388
2022-01-25,270.15588318652334,0.022694148093183136,Bear Market,5.896026674864016e-09,0.9999999941039733,-0.004306846643947864
2022-01-26,269.50469500551986,-0.0024133261659991623,Bear Market,0.8761482004458725,0.12385179955412746,0.0015202738529253796
2022-01-27,268.2303030900289,-0.004739859990168129,Bear Market,0.7172024605195613,0.2827975394804387,0.00046315134239945186
2022-01-28,270.4398289492221,0.008203678353706037,Bear Market,0.9910523551128011,0.008947644887198866,0.0022844828748700805
2022-02-07,276.1967614856706,0.021063885923835814,Bear Market,4.309805738798618e-05,0.999956901942612,-0.0043065600449246795
2022-02-08,277.94132843023414,0.0062965269491562,Bull Market,0.9999472042601837,5.2795739816463244e-05,0.002343641083613452
2022-02-09,280.41434683563693,0.00885827685190693,Bull Market,0.9998923474224516,0.00010765257754841437,0.002343276239622983
2022-02-10,281.49548195631513,0.0038480781056859964,Bull Market,0.9999896882167637,1.0311783236294373e-05,0.002343923637564617
2022-02-11,281.4315796921896,-0.0002270356810095244,Bull Market,0.9999826751111606,1.732488883953807e-05,0.0023438769945290424
2022-02-14,277.1172483315568,-0.01544866607590382,Bull Market,5.960095771559921e-05,0.9999403990422844,-0.004306450286793173
2022-02-15,280.3762407851889,0.011691722474039688,Bull Market,0.9991466882532342,0.0008533117467658458,0.0023383169806121705
2022-02-16,283.4373755052365,0.010858782798244166,Bull Market,0.9998701429113286,0.00012985708867145173,0.0023431285609965898
2022-02-17,285.1338053300657,0.005967361400220479,Bull Market,0.9999963267178144,3.673282185704468e-06,0.00234396778916566
2022-02-18,286.8277533191997,0.0059233104612752335,Bull Market,0.9999972140810338,2.7859189662767518e-06,0.002343973690875481
2022-02-21,289.42033406152115,0.008998201614895665,Bull Market,0.9999964824684556,3.517531544371143e-06,0.002343968825038085
2022-02-22,287.1784530948558,-0.00777626423730625,Bull Market,0.9974868063080279,0.002513193691972114,0.0023272773731970453
2022-02-23,290.2933392754896,0.010788116170625582,Bull Market,0.9999771045973351,2.2895402664870563e-05,0.0023438399459389846
2022-02-24,286.7326316370353,-0.012341742017402938,Bull Market,0.10061467921266103,0.8993853207873389,-0.003637674660467608
2022-02-25,288.64690486473955,0.006653974182910941,Bull Market,0.9999896314299033,1.0368570096725837e-05,0.0023439232598843566
2022-02-28,288.1779274379865,-0.0016260656747931444,Bull Market,0.9999863868129059,1.3613187094095953e-05,0.002343901680459406
2022-03-01,290.66623790625295,0.00859756716863139,Bull Market,0.9999908787882241,9.121211775957833e-06,0.002343931555863602
2022-03-02,288.1384516832675,-0.008734560515379535,Bull Market,0.9726635934039054,0.02733640659609459,0.0021621821831234313
2022-03-03,291.9823112102024,0.013252122754869651,Bull Market,0.9992265655030335,0.0007734344969665695,0.002338848231332579
2022-03-04,292.75193935301263,0.002632404674433068,Bull Market,0.9999982880098606,1.7119901394812966e-06,0.002343980833403101
2022-03-07,292.70186903512115,-0.0001710478855758235,Bull Market,0.9999956125258976,4.3874741024575056e-06,0.0023439630391902766
2022-03-08,287.1901695495547,-0.019009971174606687,Bull Market,1.438337551879776e-08,0.9999999856166244,-0.004306846587499875
2022-03-09,287.9624001330834,0.002685308519071271,Bull Market,0.9999639609292071,3.603907079273602e-05,0.002343752529519675
2022-03-10,289.2889348786396,0.004596046817744357,Bull Market,0.9999851476388052,1.4852361194838691e-05,0.00234389343891209
2022-03-11,286.958696931058,-0.008087671066241203,Bull Market,0.9615413409581812,0.038458659041818694,0.0020882098738713682
2022-03-14,282.2963710606937,-0.016380811997782983,Bull Market,4.587686579904608e-07,0.9999995412313419,-0.00430684363196495
2022-03-15,284.7159591772439,0.008534568559336979,Bull Market,0.9988815829724467,0.001118417027553296,0.0023365538080973884
2022-03-16,286.59746715343346,0.006586628956008849,Bull Market,0.9998668900291131,0.00013310997088693055,0.002343106926601005
2022-03-17,287.65538069392375,0.0036844910434914173,Bull Market,0.9999743150322881,2.568496771196299e-05,0.0023438213929912475
2022-03-18,288.3152632305465,0.0022913765911661446,Bull Market,0.9999849754135579,1.5024586442100495e-05,0.002343892293469715
2022-03-21,292.83887352620064,0.01556799262681821,Bull Market,0.9752649211541199,0.02473507884588021,0.0021794831949233217
2022-03-22,294.42336534327194,0.005396211631227459,Bull Market,0.9999976062266824,2.3937733174931523e-06,0.002343976298973017
2022-03-23,295.81553139425773,0.0047173056209360645,Bull Market,0.9999990736430744,9.263569256187599e-07,0.002343986058523043
2022-03-24,297.4008770004767,0.005344927611560189,Bull Market,0.9999990299871373,9.700128626880935e-07,0.0023439857681744384
2022-03-25,298.45230421728155,0.0035291522852734583,Bull Market,0.9999995252281068,4.747718932479459e-07,0.002343989061942344
2022-03-28,296.2599873374236,-0.007372730786492517,Bull Market,0.9992177853578553,0.0007822146421446941,0.002338789836001457
2022-03-29,299.8878697879577,0.012171233001817742,Bull Market,0.9999411041784729,5.889582152711017e-05,0.0023436005129527007
2022-03-30,296.52642321275187,-0.011272305872153814,Bull Market,0.545559311395604,0.454440688604396,-0.0006784195911821271
2022-03-31,296.4705131923064,-0.0001885676541605798,Bull Market,0.9999924211034634,7.578896536604903e-06,0.0023439418135537964
2022-04-01,301.16044263888847,0.015695390872676927,Bull Market,0.9923778321794854,0.00762216782051465,0.0022932984093098673
2022-04-04,302.01060967703665,0.002818993378038752,Bull Market,0.9999989304782209,1.0695217790578706e-06,0.002343985106356666
2022-04-05,301.3645378088464,-0.0021415271006663475,Bull Market,0.999994971658723,5.02834127701792e-06,0.00234395877688594
2022-04-06,299.94625339905866,-0.004717317768531187,Bull Market,0.9999485140733928,5.148592660728217e-05,0.002343649794970099
2022-04-07,294.82405857235585,-0.017224536472965794,Bear Market,1.2950228220328885e-06,0.9999987049771779,-0.004306838070173223
2022-04-08,289.09184933711015,-0.019634311402001066,Bear Market,1.8610581043202174e-10,0.9999999998138942,-0.004306846681923628
2022-04-12,282.3298883433894,-0.02366825133842957,Bear Market,2.763372977653737e-17,1.0,-0.004306846683161388
2022-04-13,288.4090676450464,0.021303642070715827,Bear Market,1.3986521862817433e-06,0.9999986013478137,-0.004306837380951016
2022-04-14,287.9494963833522,-0.0015947411482202726,Bear Market,0.9854582275240915,0.014541772475908632,0.002247277233476226
2022-04-15,285.72250621799606,-0.007764023142738894,Bear Market,0.14224605329492246,0.8577539467050775,-0.003360791098146986
2022-04-18,280.14444279139536,-0.01971574456817584,Bear Market,1.4893773973739429e-12,0.9999999999985105,-0.004306846683151482
2022-04-19,272.78897821327274,-0.026606814558588748,Bear Market,5.599694477027294e-23,1.0,-0.004306846683161388
2022-04-20,265.9811499082567,-0.025273081444989274,Bear Market,1.5168209461408793e-21,1.0,-0.004306846683161388
2022-04-21,261.6268825649165,-0.016506064862416556,Bear Market,1.8654050524795172e-10,0.9999999998134594,-0.004306846681920737
2022-04-22,260.1815441718273,-0.005539742232327633,Bear Market,0.04401216535399092,0.9559878346460091,-0.004014128861631455
2022-04-25,245.70541216602535,-0.057246327347076395,Bear Market,1.459680000265367e-96,1.0,-0.004306846683161388
2022-04-26,252.91248773990333,0.028910223807384935,Bear Market,3.0351254139653295e-17,1.0,-0.004306846683161388
2022-04-27,256.53291754821896,0.01421345926843752,Bear Market,0.004256711975158138,0.9957432880248418,-0.004278535977559268
2022-04-28,256.72449600600527,0.0007465200175357224,Bear Market,0.7995002132556324,0.20049978674436766,0.0010105004379041879
2022-04-29,261.59796165538523,0.01880531779983521,Bear Market,7.910415853477395e-06,0.9999920895841466,-0.0043067940722598935
2022-05-04,258.8613102488025,-0.010516391102300791,Bear Market,0.00022357480109982023,0.9997764251989001,-0.004305359723176562
2022-05-05,258.02538476539326,-0.0032344659680507647,Bear Market,0.7807451877194385,0.2192548122805615,0.0008857637844462794
2022-05-06,250.9723095540008,-0.02771535810108232,Bear Market,3.0389702175706956e-24,1.0,-0.004306846683161388
2022-05-09,236.97904773951583,-0.05737088147934523,Bear Market,1.8829280186116737e-96,1.0,-0.004306846683161388
2022-05-10,240.72229158993215,0.015672220943969133,Bear Market,0.0011568889374651218,0.9988431110625349,-0.004299152401209951
2022-05-11,243.19718508084105,0.010228623513241412,Bear Market,0.6324683661070607,0.3675316338929394,-0.00010040146910723739
2022-05-12,230.19742314310272,-0.05493527328851164,Bear Market,9.288315099058958e-89,1.0,-0.004306846683161388
2022-05-13,218.14669878568256,-0.05376953555076175,Bear Market,1.4910260386607098e-85,1.0,-0.004306846683161388
2022-05-16,215.63731274640992,-0.011569877935253593,Bear Market,2.2407919470645066e-05,0.9999775920805293,-0.004306697651698843
2022-05-17,227.5916111517981,0.05395495496875444,Bear Market,6.667009402189282e-67,1.0,-0.004306846683161388
2022-05-18,231.0902119705433,0.015255318580453646,Bear Market,0.008222306807863336,0.9917776931921367,-0.004252161445173428
2022-05-19,232.05224612391407,0.00415438282625125,Bear Market,0.9802606883165776,0.0197393116834224,0.002212709237516402
2022-05-20,233.3929174616164,0.005760829203285306,Bear Market,0.9920679761870441,0.00793202381295591,0.0022912376070210933
2022-05-23,229.6731445913705,-0.016066186610409126,Bear Market,8.263104208371323e-08,0.9999999173689579,-0.0043068461335956385
2022-05-24,232.1719507607349,0.010821076494053158,Bear Market,0.9640806337427044,0.035919366257295665,0.0021050983011081086
2022-05-25,241.35081280325247,0.03877326562776272,Bear Market,3.8960655031641726e-30,1.0,-0.004306846683161388
2022-05-26,242.412512603577,0.0043893426771005415,Bear Market,0.9998484180140047,0.0001515819859952403,0.002342984072204311
2022-05-27,245.24175735983823,0.011603616231844707,Bear Market,0.9976883934800166,0.002311606519983283,0.0023286180970028005
2022-05-30,247.3999367549241,0.008761715572930182,Bear Market,0.9998854975092935,0.00011450249070654832,0.002343230681954071
2022-05-31,247.17235898824285,-0.000920301378392555,Bear Market,0.9999498340984103,5.016590158965906e-05,0.0023436585742438384
2022-06-01,248.0793120450517,0.0036625987300003605,Bear Market,0.9999905793179297,9.42068207045715e-06,0.0023439295641349174
2022-06-02,246.02555613016145,-0.00831308442652821,Bear Market,0.9774611441342345,0.022538855865765473,0.002194089920158549
2022-06-03,246.11484304332396,0.00036285139074988094,Bear Market,0.9999905787451281,9.421254871894425e-06,0.002343929560325307
2022-06-06,244.9128935634501,-0.004895657784300003,Bear Market,0.9997726393410405,0.00022736065895953079,0.0023424800804581624
2022-06-07,245.43521447730848,0.002130409408523122,Bear Market,0.9999967611056452,3.238894354864628e-06,0.0023439706782091446
2022-06-08,251.2000852081244,0.0232167535388441,Bear Market,2.482466481482472e-05,0.9999751753351851,-0.00430668157831489
2022-06-09,252.9361008316636,0.006887117146330875,Bear Market,0.9999962812685416,3.7187314583895577e-06,0.0023439674868898693
